seed,focal,startIndex,q,T,kalmanSquaredError,holdSquaredError,variance,covered,intervalCoversCircle,periodicJump,historyNIS
139,1,6001,1e-08,60,0.00209297740886208,0.0193848722305471,0.001160888145643,1,0,0,254.035358538785
139,1,6001,1e-08,120,0.00202803604509827,0.020691910484389,0.00737909542410409,1,0,0,254.035358538785
139,1,6001,1e-06,3,1.64795287577788e-05,0.000208807932296014,8.40741847535785e-05,1,0,0,1.00578341254672
139,1,6001,1e-06,10.2,0.000287868010786542,3.19290069812379e-05,0.000801581202199402,1,0,0,1.00578341254672
139,1,6001,1e-06,30,0.00739461936376334,0.00271221449708581,0.0121645920110148,1,0,0,1.00578341254672
139,1,6001,1e-06,60,0.036197900566037,0.0193848722305471,0.0840083161455725,1,0,0,1.00578341254672
139,1,6001,1e-06,120,0.0524888315282286,0.020691910484389,0.622782900887812,1,0,0,1.00578341254672
139,1,6001,0.0001,3,6.03002190150473e-05,0.000208807932296014,0.00201027975025284,1,0,0,0.85477622046705
139,1,6001,0.0001,10.2,0.000225106075394641,3.19290069812379e-05,0.0457343308175817,1,0,0,0.85477622046705
139,1,6001,0.0001,30,1.89903704082372e-06,0.00271221449708581,0.984502341602683,1,0,0,0.85477622046705
139,1,6001,0.0001,60,0.000359038466259925,0.0193848722305471,7.53294378013383,1,1,0,0.85477622046705
139,1,6001,0.0001,120,0.0121182617186669,0.020691910484389,58.9217748425493,1,1,0,0.85477622046705
139,1,6801,1e-08,3,0.00371375909173794,7.46447562314599e-05,9.78388820305474e-06,0,0,0,747.292971679295
139,1,6801,1e-08,10.2,0.0119745483279602,2.15456352895084e-06,3.0701926526387e-05,0,0,0,747.292971679295
139,1,6801,1e-08,30,0.0622948909047472,0.000130752751736995,0.00022036857811208,0,0,0,747.292971679295
139,1,6801,1e-08,60,0.221801007373269,0.000483179926826509,0.001160888145643,0,0,0,747.292971679295
139,1,6801,1e-08,120,6.9530569635884,7.2336896988064,0.00737909542410409,0,0,1,747.292971679295
139,1,6801,1e-06,3,9.10868788299892e-05,7.46447562314599e-05,8.40741847535785e-05,1,0,0,1.07554082664962
139,1,6801,1e-06,10.2,0.00046402145695184,2.15456352895084e-06,0.000801581202199402,1,0,0,1.07554082664962
139,1,6801,1e-06,30,0.00376426330718512,0.000130752751736995,0.0121645920110148,1,0,0,1.07554082664962
139,1,6801,1e-06,60,0.0170767815810021,0.000483179926826509,0.0840083161455725,1,0,0,1.07554082664962
139,1,6801,1e-06,120,9.01172707143354,7.2336896988064,0.622782900887812,0,0,1,1.07554082664962
139,1,6801,0.0001,3,0.00107132065240345,7.46447562314599e-05,0.00201027975025284,1,0,0,0.831155169315021
139,1,6801,0.0001,10.2,0.00780329263409489,2.15456352895084e-06,0.0457343308175817,1,0,0,0.831155169315021
139,1,6801,0.0001,30,0.0615390634979925,0.000130752751736995,0.984502341602683,1,0,0,0.831155169315021
139,1,6801,0.0001,60,0.249096068465537,0.000483179926826509,7.53294378013383,1,1,0,0.831155169315021
139,1,6801,0.0001,120,6.49951349128599,7.2336896988064,58.9217748425493,1,1,1,0.831155169315021
139,1,7601,1e-08,3,0.00151273499640357,0.0012044904597437,9.78388820305474e-06,0,0,0,1.76161808085846
139,1,7601,1e-08,10.2,0.00917311171105605,0.0106943005477803,3.0701926526387e-05,0,0,0,1.76161808085846
139,1,7601,1e-08,30,0.166676969556501,0.201077430566402,0.00022036857811208,0,0,0,1.76161808085846
139,1,7601,1e-08,60,1.76466431013969,2.01025109490329,0.001160888145643,0,0,0,1.76161808085846
139,1,7601,1e-08,120,4.37258814418875,5.19403140191562,0.00737909542410409,0,0,0,1.76161808085846
139,1,7601,1e-06,3,0.000278615123158678,0.0012044904597437,8.40741847535785e-05,1,0,0,0.80135804710217
139,1,7601,1e-06,10.2,0.00310824069979762,0.0106943005477803,0.000801581202199402,0,0,0,0.80135804710217
139,1,7601,1e-06,30,0.10190388999613,0.201077430566402,0.0121645920110148,0,0,0,0.80135804710217
139,1,7601,1e-06,60,1.35747819881848,2.01025109490329,0.0840083161455725,0,0,0,0.80135804710217
139,1,7601,1e-06,120,3.16574278722118,5.19403140191562,0.622782900887812,0,0,0,0.80135804710217
139,1,7601,0.0001,3,0.000345564678213693,0.0012044904597437,0.00201027975025284,1,0,0,0.695362887664908
139,1,7601,0.0001,10.2,0.00403188442846346,0.0106943005477803,0.0457343308175817,1,0,0,0.695362887664908
139,1,7601,0.0001,30,0.117684121594719,0.201077430566402,0.984502341602683,1,0,0,0.695362887664908
139,1,7601,0.0001,60,1.472102494779,2.01025109490329,7.53294378013383,1,1,0,0.695362887664908
139,1,7601,0.0001,120,3.52005048761125,5.19403140191562,58.9217748425493,1,1,0,0.695362887664908
139,2,6001,1e-08,3,0.0423327527127369,0.0055618255647693,9.78388820305474e-06,0,0,0,127.174886398684
139,2,6001,1e-08,10.2,0.280753399881906,0.0480818848832054,3.0701926526387e-05,0,0,0,127.174886398684
139,2,6001,1e-08,30,2.62330681906207,0.175313120878151,0.00022036857811208,0,0,0,127.174886398684
139,2,6001,1e-08,60,7.91635651425709,0.272652030019691,0.001160888145643,0,0,0,127.174886398684
139,2,6001,1e-08,120,0.998247868195517,0.379690552619071,0.00737909542410409,0,0,0,127.174886398684
139,2,6001,1e-06,3,0.00339458731018929,0.0055618255647693,8.40741847535785e-05,0,0,0,3.9544741222064
139,2,6001,1e-06,10.2,0.0449757391344341,0.0480818848832054,0.000801581202199402,0,0,0,3.9544741222064
139,2,6001,1e-06,30,0.694803712097459,0.175313120878151,0.0121645920110148,0,0,0,3.9544741222064
139,2,6001,1e-06,60,3.89621569353449,0.272652030019691,0.0840083161455725,0,0,0,3.9544741222064
139,2,6001,1e-06,120,3.67009271519646,0.379690552619071,0.622782900887812,0,0,0,3.9544741222064
139,2,6001,0.0001,3,0.00277404668851011,0.0055618255647693,0.00201027975025284,1,0,0,0.958001477704444
139,2,6001,0.0001,10.2,0.0486032805684083,0.0480818848832054,0.0457343308175817,1,0,0,0.958001477704444
139,2,6001,0.0001,30,0.775072516958647,0.175313120878151,0.984502341602683,1,0,0,0.958001477704444
139,2,6001,0.0001,60,4.32211136775043,0.272652030019691,7.53294378013383,1,1,0,0.958001477704444
139,2,6001,0.0001,120,2.87017361075865,0.379690552619071,58.9217748425493,1,1,0,0.958001477704444
139,2,6801,1e-08,3,0.0553774232522293,0.00848031054116077,9.78388820305474e-06,0,0,0,287.081532297672
139,2,6801,1e-08,10.2,0.489039243925472,0.0572437920688646,3.0701926526387e-05,0,0,0,287.081532297672
139,2,6801,1e-08,30,4.87822547304049,0.168578148337884,0.00022036857811208,0,0,0,287.081532297672
139,2,6801,1e-08,60,2.61610880856332,0.249996354470919,0.001160888145643,0,0,0,287.081532297672
139,2,6801,1e-08,120,8.32467746955698,0.333624947204335,0.00737909542410409,0,0,0,287.081532297672
139,2,6801,1e-06,3,0.00914342932818761,0.00848031054116077,8.40741847535785e-05,0,0,0,9.70612002333954
139,2,6801,1e-06,10.2,0.113971092635233,0.0572437920688646,0.000801581202199402,0,0,0,9.70612002333954
139,2,6801,1e-06,30,1.52871741650266,0.168578148337884,0.0121645920110148,0,0,0,9.70612002333954
139,2,6801,1e-06,60,7.66419515861569,0.249996354470919,0.0840083161455725,0,0,0,9.70612002333954
139,2,6801,1e-06,120,0.122154298318778,0.333624947204335,0.622782900887812,1,0,0,9.70612002333954
139,2,6801,0.0001,3,0.000361468132706249,0.00848031054116077,0.00201027975025284,1,0,0,0.951775842196947
139,2,6801,0.0001,10.2,0.0245342859890709,0.0572437920688646,0.0457343308175817,1,0,0,0.951775842196947
139,2,6801,0.0001,30,0.590563054800514,0.168578148337884,0.984502341602683,1,0,0,0.951775842196947
139,2,6801,0.0001,60,3.48080909029396,0.249996354470919,7.53294378013383,1,1,0,0.951775842196947
139,2,6801,0.0001,120,4.50224075518826,0.333624947204335,58.9217748425493,1,1,0,0.951775842196947
139,2,7601,1e-08,3,4.73356001746425e-06,1.24294589303794e-05,9.78388820305474e-06,1,0,0,1.1233352152815
139,2,7601,1e-08,10.2,1.83549924663996e-05,0.000311214944880903,3.0701926526387e-05,1,0,0,1.1233352152815
139,2,7601,1e-08,30,0.000101232421430837,0.00318525791636147,0.00022036857811208,1,0,0,1.1233352152815
139,2,7601,1e-08,60,0.00337137020541981,0.023860956942882,0.001160888145643,1,0,0,1.1233352152815
139,2,7601,1e-08,120,8.2695285009361,7.17818144430926,0.00737909542410409,0,0,0,1.1233352152815
139,2,7601,1e-06,3,1.71260114713169e-05,1.24294589303794e-05,8.40741847535785e-05,1,0,0,1.08688366821634
139,2,7601,1e-06,10.2,7.47244163078604e-05,0.000311214944880903,0.000801581202199402,1,0,0,1.08688366821634
139,2,7601,1e-06,30,0.000441599168833932,0.00318525791636147,0.0121645920110148,1,0,0,1.08688366821634
139,2,7601,1e-06,60,0.00624185006026415,0.023860956942882,0.0840083161455725,1,0,0,1.08688366821634
139,2,7601,1e-06,120,8.03585752022859,7.17818144430926,0.622782900887812,0,0,0,1.08688366821634
139,2,7601,0.0001,3,0.00025177963246005,1.24294589303794e-05,0.00201027975025284,1,0,0,0.945116155259989
139,2,7601,0.0001,10.2,0.00241080212485809,0.000311214944880903,0.0457343308175817,1,0,0,0.945116155259989
139,2,7601,0.0001,30,0.0197431667128563,0.00318525791636147,0.984502341602683,1,0,0,0.945116155259989
139,2,7601,0.0001,60,0.0574859503525094,0.023860956942882,7.53294378013383,1,1,0,0.945116155259989
139,2,7601,0.0001,120,7.92519789446131,7.17818144430926,58.9217748425493,1,1,0,0.945116155259989
139,3,6001,1e-08,3,0.112760919736702,0.00353700442789275,9.78388820305474e-06,0,0,0,314.929653038118
139,3,6001,1e-08,10.2,0.455394401036999,0.0211140024546418,3.0701926526387e-05,0,0,0,314.929653038118
139,3,6001,1e-08,30,2.9830515546333,0.0683094315825685,0.00022036857811208,0,0,0,314.929653038118
139,3,6001,1e-08,60,7.80489336858953,0.0725320263278185,0.001160888145643,0,0,0,314.929653038118
139,3,6001,1e-08,120,0.745411049068166,0.023334401939216,0.00737909542410409,0,0,0,314.929653038118
139,3,6001,1e-06,3,0.00108824359756536,0.00353700442789275,8.40741847535785e-05,0,0,0,9.12055598265547
139,3,6001,1e-06,10.2,0.0121333307429201,0.0211140024546418,0.000801581202199402,0,0,0,9.12055598265547
139,3,6001,1e-06,30,0.195663115690637,0.0683094315825685,0.0121645920110148,0,0,0,9.12055598265547
139,3,6001,1e-06,60,1.23995857837872,0.0725320263278185,0.0840083161455725,0,0,0,9.12055598265547
139,3,6001,1e-06,120,6.69982481136621,0.023334401939216,0.622782900887812,0,0,0,9.12055598265547
139,3,6001,0.0001,3,0.000818082525646411,0.00353700442789275,0.00201027975025284,1,0,0,0.916288948748563
139,3,6001,0.0001,10.2,0.00323330100167533,0.0211140024546418,0.0457343308175817,1,0,0,0.916288948748563
139,3,6001,0.0001,30,0.000212812727490555,0.0683094315825685,0.984502341602683,1,0,0,0.916288948748563
139,3,6001,0.0001,60,0.0472393230444609,0.0725320263278185,7.53294378013383,1,1,0,0.916288948748563
139,3,6001,0.0001,120,0.662091593529423,0.023334401939216,58.9217748425493,1,1,0,0.916288948748563
139,3,6801,1e-08,3,2.14057008170002e-05,6.35538172888891e-05,9.78388820305474e-06,1,0,0,0.893699361201345
139,3,6801,1e-08,10.2,2.42722261553131e-05,5.76646387265463e-10,3.0701926526387e-05,1,0,0,0.893699361201345
139,3,6801,1e-08,30,2.07154731631939e-05,0.000433173316425047,0.00022036857811208,1,0,0,0.893699361201345
139,3,6801,1e-08,60,3.7205411272498e-07,0.00239493903751548,0.001160888145643,1,0,0,0.893699361201345
139,3,6801,1e-08,120,0.00600905016946605,0.00122105594351545,0.00737909542410409,1,0,0,0.893699361201345
139,3,6801,1e-06,3,8.93048508625972e-06,6.35538172888891e-05,8.40741847535785e-05,1,0,0,0.862709981003699
139,3,6801,1e-06,10.2,1.72162567312196e-07,5.76646387265463e-10,0.000801581202199402,1,0,0,0.862709981003699
139,3,6801,1e-06,30,0.000120438721413578,0.000433173316425047,0.0121645920110148,1,0,0,0.862709981003699
139,3,6801,1e-06,60,0.00092091841751396,0.00239493903751548,0.0840083161455725,1,0,0,0.862709981003699
139,3,6801,1e-06,120,0.0194145480646995,0.00122105594351545,0.622782900887812,1,0,0,0.862709981003699
139,3,6801,0.0001,3,0.000283800699267958,6.35538172888891e-05,0.00201027975025284,1,0,0,0.768265381823223
139,3,6801,0.0001,10.2,0.00344838109191261,5.76646387265463e-10,0.0457343308175817,1,0,0,0.768265381823223
139,3,6801,0.0001,30,0.0306543353182725,0.000433173316425047,0.984502341602683,1,0,0,0.768265381823223
139,3,6801,0.0001,60,0.125855397067183,0.00239493903751548,7.53294378013383,1,1,0,0.768265381823223
139,3,6801,0.0001,120,0.615221607646776,0.00122105594351545,58.9217748425493,1,1,0,0.768265381823223
139,3,7601,1e-08,3,0.000635088654834456,0.0022793211043746,9.78388820305474e-06,0,0,0,1.92556836816507
139,3,7601,1e-08,10.2,0.0040762678345297,0.0245314859298814,3.0701926526387e-05,0,0,0,1.92556836816507
139,3,7601,1e-08,30,0.101777469406193,0.365977809387653,0.00022036857811208,0,0,0,1.92556836816507
139,3,7601,1e-08,60,1.92189108995562,3.86090257591395,0.001160888145643,0,0,0,1.92556836816507
139,3,7601,1e-08,120,9.65049478970957,4.05114587906582,0.00737909542410409,0,0,0,1.92556836816507
139,3,7601,1e-06,3,0.000161890266582417,0.0022793211043746,8.40741847535785e-05,1,0,0,1.04864695879224
139,3,7601,1e-06,10.2,0.00174842034753216,0.0245314859298814,0.000801581202199402,1,0,0,1.04864695879224
139,3,7601,1e-06,30,0.0732894616802335,0.365977809387653,0.0121645920110148,0,0,0,1.04864695879224
139,3,7601,1e-06,60,1.68534456658912,3.86090257591395,0.0840083161455725,0,0,0,1.04864695879224
139,3,7601,1e-06,120,8.63649660237535,4.05114587906582,0.622782900887812,0,0,0,1.04864695879224
139,3,7601,0.0001,3,9.636263794748e-05,0.0022793211043746,0.00201027975025284,1,0,0,0.88908379242341
139,3,7601,0.0001,10.2,0.00130588473679252,0.0245314859298814,0.0457343308175817,1,0,0,0.88908379242341
139,3,7601,0.0001,30,0.0662680829055951,0.365977809387653,0.984502341602683,1,0,0,0.88908379242341
139,3,7601,0.0001,60,1.62147744471884,3.86090257591395,7.53294378013383,1,1,0,0.88908379242341
139,3,7601,0.0001,120,8.35714802295606,4.05114587906582,58.9217748425493,1,1,0,0.88908379242341
139,4,6001,1e-08,3,0.0040547622642287,0.00101054559700673,9.78388820305474e-06,0,0,0,13.4281407438101
139,4,6001,1e-08,10.2,0.0265689996059067,0.0112009916338293,3.0701926526387e-05,0,0,0,13.4281407438101
139,4,6001,1e-08,30,0.242205003804552,0.133564934902748,0.00022036857811208,0,0,0,13.4281407438101
139,4,6001,1e-08,60,0.790728379902565,0.431949949226994,0.001160888145643,0,0,0,13.4281407438101
139,4,6001,1e-08,120,1.56296577782259,0.652123780254286,0.00737909542410409,0,0,0,13.4281407438101
139,4,6001,1e-06,3,0.000591513273086844,0.00101054559700673,8.40741847535785e-05,0,0,0,1.14136766186487
139,4,6001,1e-06,10.2,0.00859131262917553,0.0112009916338293,0.000801581202199402,0,0,0,1.14136766186487
139,4,6001,1e-06,30,0.113371737286909,0.133564934902748,0.0121645920110148,0,0,0,1.14136766186487
139,4,6001,1e-06,60,0.365801326318262,0.431949949226994,0.0840083161455725,0,0,0,1.14136766186487
139,4,6001,1e-06,120,0.501004233932966,0.652123780254286,0.622782900887812,1,0,0,1.14136766186487
139,4,6001,0.0001,3,0.000658892763661584,0.00101054559700673,0.00201027975025284,1,0,0,0.983085205867911
139,4,6001,0.0001,10.2,0.0102595808334362,0.0112009916338293,0.0457343308175817,1,0,0,0.983085205867911
139,4,6001,0.0001,30,0.133408685732874,0.133564934902748,0.984502341602683,1,0,0,0.983085205867911
139,4,6001,0.0001,60,0.440335452479225,0.431949949226994,7.53294378013383,1,1,0,0.983085205867911
139,4,6001,0.0001,120,0.683955124222171,0.652123780254286,58.9217748425493,1,1,0,0.983085205867911
139,4,6801,1e-08,3,0.000173447542703651,0.000817270496236141,9.78388820305474e-06,0,0,0,946.075429626685
139,4,6801,1e-08,10.2,0.000420970410848371,0.00433253069768395,3.0701926526387e-05,0,0,0,946.075429626685
139,4,6801,1e-08,30,0.0103812206002818,0.0322150304933873,0.00022036857811208,0,0,0,946.075429626685
139,4,6801,1e-08,60,0.0380918354650307,0.145701620480479,0.001160888145643,0,0,0,946.075429626685
139,4,6801,1e-08,120,0.155325036435074,0.598735329206969,0.00737909542410409,0,0,0,946.075429626685
139,4,6801,1e-06,3,0.000112192379431167,0.000817270496236141,8.40741847535785e-05,1,0,0,30.865590260949
139,4,6801,1e-06,10.2,0.00036488121150669,0.00433253069768395,0.000801581202199402,1,0,0,30.865590260949
139,4,6801,1e-06,30,0.00289160950970636,0.0322150304933873,0.0121645920110148,1,0,0,30.865590260949
139,4,6801,1e-06,60,0.0185811490739302,0.145701620480479,0.0840083161455725,1,0,0,30.865590260949
139,4,6801,1e-06,120,0.0835297042639646,0.598735329206969,0.622782900887812,1,0,0,30.865590260949
139,4,6801,0.0001,3,0.00017995535813284,0.000817270496236141,0.00201027975025284,1,0,0,0.895118590719112
139,4,6801,0.0001,10.2,0.000792597488603071,0.00433253069768395,0.0457343308175817,1,0,0,0.895118590719112
139,4,6801,0.0001,30,0.00639257095258576,0.0322150304933873,0.984502341602683,1,0,0,0.895118590719112
139,4,6801,0.0001,60,0.0355115236993573,0.145701620480479,7.53294378013383,1,1,0,0.895118590719112
139,4,6801,0.0001,120,0.15449011375324,0.598735329206969,58.9217748425493,1,1,0,0.895118590719112
139,4,7601,1e-08,3,5.21563332472824e-05,0.0122040003346255,9.78388820305474e-06,0,0,0,23.0507083554743
139,4,7601,1e-08,10.2,0.0112691116538646,0.105601172476746,3.0701926526387e-05,0,0,0,23.0507083554743
139,4,7601,1e-08,30,0.498251923892712,0.344769351285576,0.00022036857811208,0,0,0,23.0507083554743
139,4,7601,1e-08,60,4.16775796156479,0.310775229617512,0.001160888145643,0,0,0,23.0507083554743
139,4,7601,1e-08,120,0.0892903926572139,1.88001947784848,0.00737909542410409,0,0,0,23.0507083554743
139,4,7601,1e-06,3,0.000430446415523644,0.0122040003346255,8.40741847535785e-05,0,0,0,1.18246775637406
139,4,7601,1e-06,10.2,0.0127069041988897,0.105601172476746,0.000801581202199402,0,0,0,1.18246775637406
139,4,7601,1e-06,30,0.4806763397111,0.344769351285576,0.0121645920110148,0,0,0,1.18246775637406
139,4,7601,1e-06,60,3.99984893318624,0.310775229617512,0.0840083161455725,0,0,0,1.18246775637406
139,4,7601,1e-06,120,0.0397197607650026,1.88001947784848,0.622782900887812,1,0,0,1.18246775637406
139,4,7601,0.0001,3,0.000152367247254883,0.0122040003346255,0.00201027975025284,1,0,0,0.838855677703462
139,4,7601,0.0001,10.2,0.00898376753638372,0.105601172476746,0.0457343308175817,1,0,0,0.838855677703462
139,4,7601,0.0001,30,0.421375898016471,0.344769351285576,0.984502341602683,1,0,0,0.838855677703462
139,4,7601,0.0001,60,3.67122545250734,0.310775229617512,7.53294378013383,1,1,0,0.838855677703462
139,4,7601,0.0001,120,0.00128817719669483,1.88001947784848,58.9217748425493,1,1,0,0.838855677703462
139,5,6001,1e-08,3,0.00114823898016671,0.000957061993166167,9.78388820305474e-06,0,0,0,221.829764609915
139,5,6001,1e-08,10.2,2.58021606945003e-06,0.000578939035925736,3.0701926526387e-05,1,0,0,221.829764609915
139,5,6001,1e-08,30,0.0564493321818225,0.0211046950196324,0.00022036857811208,0,0,0,221.829764609915
139,5,6001,1e-08,60,1.74260479208551,1.25868430921508,0.001160888145643,0,0,0,221.829764609915
139,5,6001,1e-08,120,6.07881222332543,8.26788008044844,0.00737909542410409,0,0,0,221.829764609915
139,5,6001,1e-06,3,9.54116493047952e-05,0.000957061993166167,8.40741847535785e-05,1,0,0,0.97585942337859
139,5,6001,1e-06,10.2,0.00154244165797032,0.000578939035925736,0.000801581202199402,1,0,0,0.97585942337859
139,5,6001,1e-06,30,0.105344162473391,0.0211046950196324,0.0121645920110148,0,0,0,0.97585942337859
139,5,6001,1e-06,60,2.18122794872161,1.25868430921508,0.0840083161455725,0,0,0,0.97585942337859
139,5,6001,1e-06,120,4.70463536454614,8.26788008044844,0.622782900887812,0,0,0,0.97585942337859
139,5,6001,0.0001,3,9.89683400446719e-05,0.000957061993166167,0.00201027975025284,1,0,0,0.734696625821666
139,5,6001,0.0001,10.2,0.00132388123398769,0.000578939035925736,0.0457343308175817,1,0,0,0.734696625821666
139,5,6001,0.0001,30,0.0987410703673298,0.0211046950196324,0.984502341602683,1,0,0,0.734696625821666
139,5,6001,0.0001,60,2.11782976116143,1.25868430921508,7.53294378013383,1,1,0,0.734696625821666
139,5,6001,0.0001,120,4.89829119683964,8.26788008044844,58.9217748425493,1,1,0,0.734696625821666
139,5,6801,1e-08,3,6.83594136429616e-06,7.03162578854323e-06,9.78388820305474e-06,1,0,0,33.9251332604293
139,5,6801,1e-08,10.2,9.96046677754727e-05,0.000580164874972472,3.0701926526387e-05,1,0,0,33.9251332604293
139,5,6801,1e-08,30,0.00744981994668361,0.0398324372113689,0.00022036857811208,0,0,0,33.9251332604293
139,5,6801,1e-08,60,7.39053287599639,8.71326505422793,0.001160888145643,0,0,0,33.9251332604293
139,5,6801,1e-08,120,6.98182894611085,9.70690199206456,0.00737909542410409,0,0,0,33.9251332604293
139,5,6801,1e-06,3,2.12662984656749e-06,7.03162578854323e-06,8.40741847535785e-05,1,0,0,1.01704715908975
139,5,6801,1e-06,10.2,8.8558481065375e-06,0.000580164874972472,0.000801581202199402,1,0,0,1.01704715908975
139,5,6801,1e-06,30,0.0119681121519642,0.0398324372113689,0.0121645920110148,1,0,0,1.01704715908975
139,5,6801,1e-06,60,7.65079437904213,8.71326505422793,0.0840083161455725,0,0,0,1.01704715908975
139,5,6801,1e-06,120,7.49939578948776,9.70690199206456,0.622782900887812,0,0,0,1.01704715908975
139,5,6801,0.0001,3,0.000731223691384747,7.03162578854323e-06,0.00201027975025284,1,0,0,0.830600870133281
139,5,6801,0.0001,10.2,0.0061013719984091,0.000580164874972472,0.0457343308175817,1,0,0,0.830600870133281
139,5,6801,0.0001,30,0.0104052340282091,0.0398324372113689,0.984502341602683,1,0,0,0.830600870133281
139,5,6801,0.0001,60,5.51372886894735,8.71326505422793,7.53294378013383,1,1,0,0.830600870133281
139,5,6801,0.0001,120,3.63928370205454,9.70690199206456,58.9217748425493,1,1,0,0.830600870133281
139,5,7601,1e-08,3,0.133516270360449,0.0103614529639485,9.78388820305474e-06,0,0,0,329.404627718873
139,5,7601,1e-08,10.2,1.03939561595584,0.463723038323149,3.0701926526387e-05,0,0,0,329.404627718873
139,5,7601,1e-08,30,7.04853891711614,4.4534566891028,0.00022036857811208,0,0,0,329.404627718873
139,5,7601,1e-08,60,7.22346143097071,7.50074690939965,0.001160888145643,0,0,0,329.404627718873
139,5,7601,1e-08,120,0.037867003502397,2.80823711745279,0.00737909542410409,0,0,0,329.404627718873
139,5,7601,1e-06,3,0.000833475487765517,0.0103614529639485,8.40741847535785e-05,0,0,0,23.0646088389519
139,5,7601,1e-06,10.2,0.179150442051747,0.463723038323149,0.000801581202199402,0,0,0,23.0646088389519
139,5,7601,1e-06,30,1.8075207495935,4.4534566891028,0.0121645920110148,0,0,0,23.0646088389519
139,5,7601,1e-06,60,1.44700047314116,7.50074690939965,0.0840083161455725,0,0,0,23.0646088389519
139,5,7601,1e-06,120,2.34598189185917,2.80823711745279,0.622782900887812,1,0,0,23.0646088389519
139,5,7601,0.0001,3,0.00128854156902993,0.0103614529639485,0.00201027975025284,1,0,0,1.69150203923858
139,5,7601,0.0001,10.2,0.199561059116269,0.463723038323149,0.0457343308175817,0,0,0,1.69150203923858
139,5,7601,0.0001,30,1.99684253231788,4.4534566891028,0.984502341602683,1,0,0,1.69150203923858
139,5,7601,0.0001,60,1.7957259885836,7.50074690939965,7.53294378013383,1,1,0,1.69150203923858
139,5,7601,0.0001,120,3.26072831566159,2.80823711745279,58.9217748425493,1,1,0,1.69150203923858
139,6,6001,1e-08,3,0.00147508587845488,0.000418854433315465,9.78388820305474e-06,0,0,0,4.61381659357445
139,6,6001,1e-08,10.2,0.00622060570102121,0.00369541718512756,3.0701926526387e-05,0,0,0,4.61381659357445
139,6,6001,1e-08,30,0.0378775793115229,0.0310308896147417,0.00022036857811208,0,0,0,4.61381659357445
139,6,6001,1e-08,60,0.653445369826592,0.623011456177308,0.001160888145643,0,0,0,4.61381659357445
139,6,6001,1e-08,120,7.30993866455406,7.41965893602787,0.00737909542410409,0,0,0,4.61381659357445
139,6,6001,1e-06,3,0.000117618296048448,0.000418854433315465,8.40741847535785e-05,1,0,0,0.798692745217394
139,6,6001,1e-06,10.2,0.000911588764346636,0.00369541718512756,0.000801581202199402,1,0,0,0.798692745217394
139,6,6001,1e-06,30,0.00772159160131764,0.0310308896147417,0.0121645920110148,1,0,0,0.798692745217394
139,6,6001,1e-06,60,0.376535200474692,0.623011456177308,0.0840083161455725,0,0,0,0.798692745217394
139,6,6001,1e-06,120,9.45191597778506,7.41965893602787,0.622782900887812,0,0,0,0.798692745217394
139,6,6001,0.0001,3,2.26419684428317e-05,0.000418854433315465,0.00201027975025284,1,0,0,0.6997036599306
139,6,6001,0.0001,10.2,0.000240589367314686,0.00369541718512756,0.0457343308175817,1,0,0,0.6997036599306
139,6,6001,0.0001,30,0.00245574281832661,0.0310308896147417,0.984502341602683,1,0,0,0.6997036599306
139,6,6001,0.0001,60,0.291056004985731,0.623011456177308,7.53294378013383,1,1,0,0.6997036599306
139,6,6001,0.0001,120,9.38219568397047,7.41965893602787,58.9217748425493,1,1,0,0.6997036599306
139,6,6801,1e-08,3,5.6767431721595e-06,0.000881342095490872,9.78388820305474e-06,1,0,0,1.77628523145535
139,6,6801,1e-08,10.2,0.000151875228381692,0.00430965265856031,3.0701926526387e-05,0,0,0,1.77628523145535
139,6,6801,1e-08,30,0.00381328641569617,0.0202918916564306,0.00022036857811208,0,0,0,1.77628523145535
139,6,6801,1e-08,60,0.0487711416457078,0.0304909818182653,0.001160888145643,0,0,0,1.77628523145535
139,6,6801,1e-08,120,0.463461396476746,0.00944645059794405,0.00737909542410409,0,0,0,1.77628523145535
139,6,6801,1e-06,3,9.53191875343736e-06,0.000881342095490872,8.40741847535785e-05,1,0,0,0.905361266720722
139,6,6801,1e-06,10.2,1.48187358179943e-05,0.00430965265856031,0.000801581202199402,1,0,0,0.905361266720722
139,6,6801,1e-06,30,0.000260643089792114,0.0202918916564306,0.0121645920110148,1,0,0,0.905361266720722
139,6,6801,1e-06,60,0.0170661348294446,0.0304909818182653,0.0840083161455725,1,0,0,0.905361266720722
139,6,6801,1e-06,120,0.25138320989844,0.00944645059794405,0.622782900887812,1,0,0,0.905361266720722
139,6,6801,0.0001,3,0.000824560855371126,0.000881342095490872,0.00201027975025284,1,0,0,0.74121247761661
139,6,6801,0.0001,10.2,0.0056849548278934,0.00430965265856031,0.0457343308175817,1,0,0,0.74121247761661
139,6,6801,0.0001,30,0.0330106645368567,0.0202918916564306,0.984502341602683,1,0,0,0.74121247761661
139,6,6801,0.0001,60,0.0668399950384925,0.0304909818182653,7.53294378013383,1,1,0,0.74121247761661
139,6,6801,0.0001,120,0.073153090268801,0.00944645059794405,58.9217748425493,1,1,0,0.74121247761661
139,6,7601,1e-08,3,0.000107021866461333,0.000191336208426322,9.78388820305474e-06,0,0,0,1.31581271431692
139,6,7601,1e-08,10.2,0.000158922018979654,0.00443863059959166,3.0701926526387e-05,0,0,0,1.31581271431692
