hiddenCount,T,mode,metric,n,mean,ci95Low,ci95High
11.0,18.0,none,postGOLoss,30,-0.005752190828011646,-0.015389549489767477,0.0036008692315430114
11.0,18.0,none,postGODeviation,30,0.02332859448395719,0.0180703468238211,0.02952569036704588
11.0,18.0,none,eventPairDistanceIncrease,30,0.00040248240277302914,0.0002952906116801273,0.0005182954599963675
11.0,18.0,none,eventPairDistanceDeviation,30,0.0004086947910520168,0.0003051545763267466,0.0005217193824232908
11.0,18.0,none,postPairDistanceIncrease,30,0.0024973125131774214,0.0018614188897811278,0.003203759957080242
11.0,18.0,none,postPairDistanceDeviation,30,0.0025408989429599902,0.0019269696238725133,0.0032309061973874844
11.0,18.0,none,meanPredictionError,30,nan,nan,nan
11.0,18.0,none,p90PredictionError,30,nan,nan,nan
11.0,18.0,none,recoveryTime,30,1.82,1.2,3.06
11.0,30.0,hold,eventGOLoss,30,0.003533619756118087,0.0005836768338638743,0.006442064747762896
11.0,30.0,hold,eventGODeviation,30,0.007583241668793589,0.005817428406544032,0.00952403504337026
11.0,30.0,hold,postGOLoss,30,0.0008292801221071725,-0.0043077226147142135,0.006201636826168703
11.0,30.0,hold,postGODeviation,30,0.012943636595892602,0.009678361334021267,0.016506093476925443
11.0,30.0,hold,eventPairDistanceIncrease,30,0.0003336586696179073,0.0002465500845827611,0.00043163090769435226
11.0,30.0,hold,eventPairDistanceDeviation,30,0.00033465190227740334,0.00024773480779662565,0.00043243237428272055
11.0,30.0,hold,postPairDistanceIncrease,30,0.002288250108115537,0.0016590239110696925,0.0030582034144568254
11.0,30.0,hold,postPairDistanceDeviation,30,0.002288250108115537,0.0016590239110696925,0.0030582034144568254
11.0,30.0,hold,meanPredictionError,30,0.17804228405387573,0.1561134160478973,0.20030980906242946
11.0,30.0,hold,p90PredictionError,30,0.3810783292153713,0.30735260587208174,0.462844305043202
11.0,30.0,hold,recoveryTime,30,1.2,1.2,1.2
11.0,30.0,kalman,eventGOLoss,30,-9.513767694836831e-05,-0.003712114187499651,0.003513965036924673
11.0,30.0,kalman,eventGODeviation,30,0.008593868940261599,0.006650622967974998,0.01064371285275801
11.0,30.0,kalman,postGOLoss,30,0.0020896023182594425,-0.00752114053827518,0.011727108296878385
11.0,30.0,kalman,postGODeviation,30,0.024104962247965257,0.01990961113801131,0.028322315724039475
11.0,30.0,kalman,eventPairDistanceIncrease,30,-3.643874274410176e-05,-8.915283913738369e-05,2.0088737859886107e-05
11.0,30.0,kalman,eventPairDistanceDeviation,30,0.0001326360932967736,0.0001009509300051528,0.00016473140800613457
11.0,30.0,kalman,postPairDistanceIncrease,30,-0.0005852440221059794,-0.0011974012104243716,-4.780752735998266e-05
11.0,30.0,kalman,postPairDistanceDeviation,30,0.0011437838017963084,0.0007380570354356229,0.001679474515386103
11.0,30.0,kalman,meanPredictionError,30,0.16447114425425408,0.14690673677289418,0.18293478264891258
11.0,30.0,kalman,p90PredictionError,30,0.28205055189536193,0.24101815988799513,0.3301868673890655
11.0,30.0,kalman,recoveryTime,30,1.57,1.22,2.17
11.0,30.0,kalman-gm,eventGOLoss,30,0.001793228773403028,-0.0009359634040601979,0.0045183458022002914
11.0,30.0,kalman-gm,eventGODeviation,30,0.0067907393047101266,0.005323645109448629,0.008449583378281724
11.0,30.0,kalman-gm,postGOLoss,30,-0.0017705249537344895,-0.00854341431351714,0.004702631966754533
11.0,30.0,kalman-gm,postGODeviation,30,0.014513195960506793,0.010355595416587494,0.019066590722969675
11.0,30.0,kalman-gm,eventPairDistanceIncrease,30,0.00021186152889967702,0.0001461710640618468,0.00028545247807144485
11.0,30.0,kalman-gm,eventPairDistanceDeviation,30,0.00021626129475724764,0.00015173589399297978,0.0002880794301656354
11.0,30.0,kalman-gm,postPairDistanceIncrease,30,0.001590635932105335,0.0011069101488415032,0.0022050896056880097
11.0,30.0,kalman-gm,postPairDistanceDeviation,30,0.0015906372558506321,0.0011069101488415032,0.002205092253178604
11.0,30.0,kalman-gm,meanPredictionError,30,0.15277952717806667,0.1332151846488293,0.17232882247338197
11.0,30.0,kalman-gm,p90PredictionError,30,0.2875262592225273,0.22915490865831162,0.34984812887280775
11.0,30.0,kalman-gm,recoveryTime,30,1.5799999999999998,1.2,2.3400000000000003
11.0,30.0,mean,eventGOLoss,30,0.0013222187550198108,-0.0015429826964048733,0.004093677639746492
11.0,30.0,mean,eventGODeviation,30,0.006684101536109968,0.0051864056316402035,0.008294723196376775
11.0,30.0,mean,postGOLoss,30,-0.0011996448245206739,-0.007974917928967085,0.005705200445568283
11.0,30.0,mean,postGODeviation,30,0.015182011271915046,0.011257692668601972,0.019706752900142215
11.0,30.0,mean,eventPairDistanceIncrease,30,5.53172299858249e-05,8.536629201138171e-06,0.00010667439234788023
11.0,30.0,mean,eventPairDistanceDeviation,30,0.00011139439456242479,7.839120209960829e-05,0.00014885239524652682
11.0,30.0,mean,postPairDistanceIncrease,30,0.00024727854988916824,-0.0001277802621145942,0.000706689266611131
11.0,30.0,mean,postPairDistanceDeviation,30,0.0008017954863840968,0.0005422314854235743,0.001165112333449779
11.0,30.0,mean,meanPredictionError,30,0.1648197139070415,0.1472199601151099,0.1832587229008164
11.0,30.0,mean,p90PredictionError,30,0.2837521932612019,0.24198220474600157,0.33238879780800834
11.0,30.0,mean,recoveryTime,30,1.28,1.2,1.44
11.0,30.0,none,eventGOLoss,30,-0.0002592826788296408,-0.007901744796134,0.007603804949093663
11.0,30.0,none,eventGODeviation,30,0.01813712669828775,0.013869125892931407,0.023050075625749195
11.0,30.0,none,postGOLoss,30,-0.014856395765777028,-0.02971590117598123,-0.0007531440687529388
11.0,30.0,none,postGODeviation,30,0.03508002151744049,0.02613062864262438,0.04467490681314685
11.0,30.0,none,eventPairDistanceIncrease,30,0.0011541652777832772,0.000878166178396474,0.0014492183266408868
11.0,30.0,none,eventPairDistanceDeviation,30,0.0011580394318593506,0.0008839418557870001,0.001451250485371628
11.0,30.0,none,postPairDistanceIncrease,30,0.0055701363735105435,0.004308841990916539,0.006937839427371975
11.0,30.0,none,postPairDistanceDeviation,30,0.005577977224426739,0.0043231110951681756,0.006940407263791657
11.0,30.0,none,meanPredictionError,30,nan,nan,nan
11.0,30.0,none,p90PredictionError,30,nan,nan,nan
11.0,30.0,none,recoveryTime,30,3.7111111111111112,1.9333333333333331,5.811111111111111
11.0,60.0,hold,eventGOLoss,30,0.004417266117744114,-0.0019840565549072505,0.011033735985531121
11.0,60.0,hold,eventGODeviation,30,0.01757425474170476,0.014241767495615485,0.021411565423381698
11.0,60.0,hold,postGOLoss,30,-0.013465738745845354,-0.02929425255346153,0.0022396354737421863
11.0,60.0,hold,postGODeviation,30,0.03691517702545476,0.02701992547460825,0.047573304442421485
11.0,60.0,hold,eventPairDistanceIncrease,30,0.002059990370288402,0.0015787618319105334,0.002598085935776756
11.0,60.0,hold,eventPairDistanceDeviation,30,0.00206048698661815,0.0015787758239520615,0.002598107208162207
11.0,60.0,hold,postPairDistanceIncrease,30,0.009940610473835538,0.007680611658486565,0.012433882165386252
11.0,60.0,hold,postPairDistanceDeviation,30,0.009940610473835538,0.007680611658486565,0.012433882165386252
11.0,60.0,hold,meanPredictionError,30,0.3383347843033143,0.29958128707691467,0.3799181044931575
11.0,60.0,hold,p90PredictionError,30,0.9918185135121055,0.793124967285864,1.2032560888717627
11.0,60.0,hold,recoveryTime,30,3.576923076923077,1.4538461538461538,6.207692307692308
11.0,60.0,kalman,eventGOLoss,30,-0.0038174794441652926,-0.012872808758838554,0.0048317047123358475
11.0,60.0,kalman,eventGODeviation,30,0.02235811488943993,0.017942937301812772,0.027129892465832396
11.0,60.0,kalman,postGOLoss,30,-0.019569647795190916,-0.041576490062866574,0.0008004806946433994
11.0,60.0,kalman,postGODeviation,30,0.05032719189876009,0.03753000088624292,0.06468203517226093
11.0,60.0,kalman,eventPairDistanceIncrease,30,0.0004474913876592447,0.00012365714071784056,0.0007978194795993973
11.0,60.0,kalman,eventPairDistanceDeviation,30,0.0008802574324202973,0.0006702075566974717,0.001122689566011734
11.0,60.0,kalman,postPairDistanceIncrease,30,0.004766853349456423,0.0026910762585244867,0.0069218467714249445
11.0,60.0,kalman,postPairDistanceDeviation,30,0.0059769273800992185,0.004363892341608552,0.007793115014323836
11.0,60.0,kalman,meanPredictionError,30,0.16447114425425408,0.14690673677289418,0.18293478264891258
11.0,60.0,kalman,p90PredictionError,30,0.28205055189536193,0.24101815988799513,0.3301868673890655
11.0,60.0,kalman,recoveryTime,30,4.944,2.568,7.956
11.0,60.0,kalman-gm,eventGOLoss,30,0.0009264070408333215,-0.006466922619840319,0.008044231758963611
11.0,60.0,kalman-gm,eventGODeviation,30,0.018064851487055413,0.014359348756269348,0.022253292027171908
11.0,60.0,kalman-gm,postGOLoss,30,-0.022009716798418923,-0.04164670553726002,-0.0028384613189241137
11.0,60.0,kalman-gm,postGODeviation,30,0.04679524434089474,0.034672609766113624,0.05992319302949352
11.0,60.0,kalman-gm,eventPairDistanceIncrease,30,0.001502519356883257,0.0011179794434042756,0.0019484574648600376
11.0,60.0,kalman-gm,eventPairDistanceDeviation,30,0.0015047196611485615,0.0011208564182782865,0.0019503576473961861
11.0,60.0,kalman-gm,postPairDistanceIncrease,30,0.007415700820651945,0.005655740494749396,0.009458760278909106
11.0,60.0,kalman-gm,postPairDistanceDeviation,30,0.007424812005656666,0.0056666150104730285,0.009465497846470121
11.0,60.0,kalman-gm,meanPredictionError,30,0.3065100517165348,0.2704745168566054,0.3437939225088577
11.0,60.0,kalman-gm,p90PredictionError,30,0.9509970623150911,0.7508177384312525,1.1633870021776098
11.0,60.0,kalman-gm,recoveryTime,30,5.126086956521739,2.256521739130435,8.660869565217393
11.0,60.0,mean,eventGOLoss,30,-0.0018766059841477864,-0.009009047034968356,0.005041369402478538
11.0,60.0,mean,eventGODeviation,30,0.017911404920981658,0.014405953463231645,0.02198044934132015
11.0,60.0,mean,postGOLoss,30,-0.023513740130035522,-0.04281085095067605,-0.005559899817353603
11.0,60.0,mean,postGODeviation,30,0.04694597712538752,0.035407559534536795,0.06017977143600709
11.0,60.0,mean,eventPairDistanceIncrease,30,0.0008895635196733369,0.0005751241752956217,0.0012521429390390845
11.0,60.0,mean,eventPairDistanceDeviation,30,0.0009885473742261982,0.0007049751538984687,0.0013272842123494184
11.0,60.0,mean,postPairDistanceIncrease,30,0.006609010245729169,0.004712128635578841,0.008778907825824338
11.0,60.0,mean,postPairDistanceDeviation,30,0.006813322134153091,0.004982692998534493,0.008912611475373967
11.0,60.0,mean,meanPredictionError,30,0.1648197139070415,0.1472199601151099,0.1832587229008164
11.0,60.0,mean,p90PredictionError,30,0.2837521932612019,0.24198220474600157,0.33238879780800834
11.0,60.0,mean,recoveryTime,30,6.496153846153846,2.9538461538461536,10.453846153846154
11.0,60.0,none,eventGOLoss,30,-0.005206886667374483,-0.018943441916710376,0.008355752116152082
11.0,60.0,none,eventGODeviation,30,0.03372601009346179,0.02679300093144801,0.04148991134765
11.0,60.0,none,postGOLoss,30,-0.03245439470568494,-0.06293055529475208,-0.001634999773654957
11.0,60.0,none,postGODeviation,30,0.06886636155391154,0.04955267391718578,0.09077096097934323
11.0,60.0,none,eventPairDistanceIncrease,30,0.004491872848213029,0.003570890061766722,0.005428199469763256
11.0,60.0,none,eventPairDistanceDeviation,30,0.004493809925251066,0.0035756787047499894,0.00542870012183534
11.0,60.0,none,postPairDistanceIncrease,30,0.016612644067022862,0.013259808001651392,0.020203813761904277
11.0,60.0,none,postPairDistanceDeviation,30,0.016612644067022862,0.013259808001651392,0.020203813761904277
11.0,60.0,none,meanPredictionError,30,nan,nan,nan
11.0,60.0,none,p90PredictionError,30,nan,nan,nan
11.0,60.0,none,recoveryTime,30,5.608695652173913,2.634782608695652,9.0
13.0,3.0,hold,eventGOLoss,30,0.0001252426558183898,-8.953549751597907e-05,0.0003484393399005773
13.0,3.0,hold,eventGODeviation,30,0.00048505274011881766,0.0003318118506570174,0.0006582998628093664
13.0,3.0,hold,postGOLoss,30,0.00031522755253760026,-5.591302458538311e-05,0.0007317895086554458
13.0,3.0,hold,postGODeviation,30,0.0008349239633649019,0.0005453591944673879,0.001177338019147509
13.0,3.0,hold,eventPairDistanceIncrease,30,7.915587826693349e-07,3.2648426769722296e-07,1.3783219954218352e-06
13.0,3.0,hold,eventPairDistanceDeviation,30,9.512915037149701e-07,5.265349181930726e-07,1.511248415206982e-06
13.0,3.0,hold,postPairDistanceIncrease,30,2.400024286232093e-05,1.1522240222362175e-05,3.886621298523529e-05
13.0,3.0,hold,postPairDistanceDeviation,30,3.108412110482191e-05,2.03919322906286e-05,4.428015122679657e-05
13.0,3.0,hold,meanPredictionError,30,0.024524393544901945,0.021087935870729557,0.028351271487380217
13.0,3.0,hold,p90PredictionError,30,0.03644126177256683,0.0320861885601133,0.04131328173148437
13.0,3.0,hold,recoveryTime,30,1.2,1.2,1.2
13.0,3.0,kalman,eventGOLoss,30,8.981849346060221e-05,-6.913535571475905e-05,0.00028142184647419365
13.0,3.0,kalman,eventGODeviation,30,0.00035909633294766937,0.00023591474863898828,0.0005140431607260841
13.0,3.0,kalman,postGOLoss,30,9.120638536759323e-05,-0.0003732238759476656,0.0005499406647930181
13.0,3.0,kalman,postGODeviation,30,0.0009090766970972258,0.0005523417090398541,0.0012935254846053582
13.0,3.0,kalman,eventPairDistanceIncrease,30,3.001822111226942e-07,-2.10928332471984e-07,9.035457920641513e-07
13.0,3.0,kalman,eventPairDistanceDeviation,30,8.850520459293316e-07,4.760458395910071e-07,1.409149593819917e-06
13.0,3.0,kalman,postPairDistanceIncrease,30,1.8170580748257823e-05,4.515500262665841e-06,3.450870014354865e-05
13.0,3.0,kalman,postPairDistanceDeviation,30,2.705982689930557e-05,1.489066430444955e-05,4.1896564120082814e-05
13.0,3.0,kalman,meanPredictionError,30,0.02412307978251401,0.01969589038506979,0.029522474755523904
13.0,3.0,kalman,p90PredictionError,30,0.02588906119208339,0.025133727909255405,0.02673018485711077
13.0,3.0,kalman,recoveryTime,30,1.2,1.2,1.2
13.0,3.0,kalman-gm,eventGOLoss,30,3.6426688764739395e-05,-0.00015058968439556487,0.00023539381378443654
13.0,3.0,kalman-gm,eventGODeviation,30,0.00035661596849779445,0.00021332727056253752,0.0005306905291983645
13.0,3.0,kalman-gm,postGOLoss,30,0.00012752975955328288,-0.0002053999300141833,0.0004811609899557052
13.0,3.0,kalman-gm,postGODeviation,30,0.0006194597314285719,0.0003307539364476091,0.0009613760458791088
13.0,3.0,kalman-gm,eventPairDistanceIncrease,30,3.874718033938333e-07,-4.003362274254676e-08,9.371884395179918e-07
13.0,3.0,kalman-gm,eventPairDistanceDeviation,30,7.791270461941775e-07,4.4144338087433636e-07,1.262577457306577e-06
13.0,3.0,kalman-gm,postPairDistanceIncrease,30,1.0695323779416394e-05,-1.9344449865531117e-06,2.4363727796447553e-05
13.0,3.0,kalman-gm,postPairDistanceDeviation,30,2.3282266654927423e-05,1.3663005741430448e-05,3.4634901639070975e-05
13.0,3.0,kalman-gm,meanPredictionError,30,0.02128946934915873,0.01686986824015087,0.02722497819686022
13.0,3.0,kalman-gm,p90PredictionError,30,0.01830214203819897,0.016491700874164072,0.0203498075464227
13.0,3.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
13.0,3.0,mean,eventGOLoss,30,9.240747686967397e-05,-6.537483720233178e-05,0.0002831579219130742
13.0,3.0,mean,eventGODeviation,30,0.0003578436509674951,0.00023606770307613295,0.0005106639767952913
13.0,3.0,mean,postGOLoss,30,8.942757333857243e-05,-0.00037445503183385423,0.0005463932924676629
13.0,3.0,mean,postGODeviation,30,0.0009065735074809352,0.0005504234757225181,0.0012915211632904477
13.0,3.0,mean,eventPairDistanceIncrease,30,3.078763817671956e-07,-2.0686043617897518e-07,9.162983926394591e-07
13.0,3.0,mean,eventPairDistanceDeviation,30,8.941464541363986e-07,4.822628879499103e-07,1.4237859442796372e-06
13.0,3.0,mean,postPairDistanceIncrease,30,1.8398735414800013e-05,4.864843359198363e-06,3.464345400731198e-05
13.0,3.0,mean,postPairDistanceDeviation,30,2.70639251592023e-05,1.4903505491025556e-05,4.184272483918164e-05
13.0,3.0,mean,meanPredictionError,30,0.02412308297969943,0.019695881515911597,0.029522459773085156
13.0,3.0,mean,p90PredictionError,30,0.025889048252199284,0.02513369373645398,0.02673016349306925
13.0,3.0,mean,recoveryTime,30,1.2,1.2,1.2
13.0,3.0,none,eventGOLoss,30,0.00018762944380712874,-0.0010508808695252826,0.0013369200819307514
13.0,3.0,none,eventGODeviation,30,0.0027818535361567895,0.002101884729827488,0.0035446910256863333
13.0,3.0,none,postGOLoss,30,-0.00013504701683366173,-0.0030559550931555397,0.0029657411125672897
13.0,3.0,none,postGODeviation,30,0.007176921010504709,0.005553367644148872,0.00914334697340506
13.0,3.0,none,eventPairDistanceIncrease,30,9.582557846755101e-06,5.330483133862323e-06,1.4071069712220103e-05
13.0,3.0,none,eventPairDistanceDeviation,30,1.1418414384094241e-05,7.909908743229202e-06,1.5425796685515355e-05
13.0,3.0,none,postPairDistanceIncrease,30,8.46204632670592e-05,-3.949076427886336e-05,0.00019992293008371125
13.0,3.0,none,postPairDistanceDeviation,30,0.00024766955841668816,0.00016986136791041713,0.000336720001591624
13.0,3.0,none,meanPredictionError,30,nan,nan,nan
13.0,3.0,none,p90PredictionError,30,nan,nan,nan
13.0,3.0,none,recoveryTime,30,1.2,1.2,1.2
13.0,6.0,hold,eventGOLoss,30,0.000534970179967309,3.988694684963393e-05,0.0010153830574903848
13.0,6.0,hold,eventGODeviation,30,0.0012624388344540805,0.0009492408898909093,0.001590459875113446
13.0,6.0,hold,postGOLoss,30,0.0004140416455936626,-0.0001427787383426876,0.0010514898698228976
13.0,6.0,hold,postGODeviation,30,0.001503320026590658,0.0011116462113052107,0.001957511595134498
13.0,6.0,hold,eventPairDistanceIncrease,30,4.554478450945889e-06,2.4937760431084145e-06,7.007774913750187e-06
13.0,6.0,hold,eventPairDistanceDeviation,30,4.973314678024898e-06,3.0857380521914285e-06,7.320917768173085e-06
13.0,6.0,hold,postPairDistanceIncrease,30,8.009262206096318e-05,4.9995477152639616e-05,0.00011494751790180903
13.0,6.0,hold,postPairDistanceDeviation,30,8.506929363584603e-05,5.6676585722364705e-05,0.0001189119266409353
13.0,6.0,hold,meanPredictionError,30,0.04082608541204046,0.034876820090935845,0.047172495588090654
13.0,6.0,hold,p90PredictionError,30,0.065137409789478,0.05538474071421564,0.07576504727438357
13.0,6.0,hold,recoveryTime,30,1.2,1.2,1.2
13.0,6.0,kalman,eventGOLoss,30,0.00023289883306285282,-0.00010930396082439468,0.0005902314315298356
13.0,6.0,kalman,eventGODeviation,30,0.0008852803736845241,0.0006720417029978302,0.0011266592232863268
13.0,6.0,kalman,postGOLoss,30,0.00047953530269662103,-0.0007531389514794921,0.0021447653243319965
13.0,6.0,kalman,postGODeviation,30,0.002340419466041689,0.0013854119430113784,0.003762566096454876
13.0,6.0,kalman,eventPairDistanceIncrease,30,1.1667739096896122e-06,-4.507890464673879e-07,3.103114422050672e-06
13.0,6.0,kalman,eventPairDistanceDeviation,30,3.331610566085823e-06,2.0882770701484917e-06,4.888346571550072e-06
13.0,6.0,kalman,postPairDistanceIncrease,30,1.160643646557155e-05,-1.4610160603499833e-05,3.999295480305632e-05
13.0,6.0,kalman,postPairDistanceDeviation,30,5.8384867809600746e-05,4.076948554252059e-05,7.795463987581301e-05
13.0,6.0,kalman,meanPredictionError,30,0.03792982536065306,0.03142404029239477,0.04609943854497102
13.0,6.0,kalman,p90PredictionError,30,0.044159472406482984,0.0422800799432626,0.0462815558578989
13.0,6.0,kalman,recoveryTime,30,1.2,1.2,1.2
13.0,6.0,kalman-gm,eventGOLoss,30,0.0001923338678756677,-0.0001745366598336604,0.0005725323772446418
13.0,6.0,kalman-gm,eventGODeviation,30,0.0008388943828540903,0.0005805184051811722,0.0011283197371238496
13.0,6.0,kalman-gm,postGOLoss,30,0.0006086228589952351,-0.0005303740935939042,0.002185063354047181
13.0,6.0,kalman-gm,postGODeviation,30,0.0019732148727202308,0.0010047844954862595,0.0034070880851978323
13.0,6.0,kalman-gm,eventPairDistanceIncrease,30,2.063714954486858e-06,4.117859045654298e-07,4.053580499289234e-06
13.0,6.0,kalman-gm,eventPairDistanceDeviation,30,3.4493345737220813e-06,2.169136202412718e-06,5.1581812538344084e-06
13.0,6.0,kalman-gm,postPairDistanceIncrease,30,3.846952583668564e-05,1.5316744582380456e-05,6.487197332483095e-05
13.0,6.0,kalman-gm,postPairDistanceDeviation,30,5.1651063065910354e-05,3.24325857792797e-05,7.523160899595005e-05
13.0,6.0,kalman-gm,meanPredictionError,30,0.03445971779406575,0.027191018316897478,0.04394183250200661
13.0,6.0,kalman-gm,p90PredictionError,30,0.03253093532891215,0.028043490360401713,0.03749367401322408
13.0,6.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
13.0,6.0,mean,eventGOLoss,30,0.00023935624029212694,-9.470169635788661e-05,0.0005920610277048276
13.0,6.0,mean,eventGODeviation,30,0.0008741788362675988,0.000664184209729067,0.001109460708185111
13.0,6.0,mean,postGOLoss,30,0.0004834091701326567,-0.0007545859780911359,0.0021297798668946993
13.0,6.0,mean,postGODeviation,30,0.0022624755712181716,0.0013024277983505735,0.0036969501031383833
13.0,6.0,mean,eventPairDistanceIncrease,30,1.277860203303303e-06,-3.1393055444678775e-07,3.137223424627067e-06
13.0,6.0,mean,eventPairDistanceDeviation,30,3.310593692522672e-06,2.09229672801313e-06,4.791986384904301e-06
13.0,6.0,mean,postPairDistanceIncrease,30,1.9476312221413296e-05,-6.646314232151687e-06,4.764703647286841e-05
13.0,6.0,mean,postPairDistanceDeviation,30,5.6137438940351115e-05,3.735063045783572e-05,7.6297484896162e-05
13.0,6.0,mean,meanPredictionError,30,0.037930379445003645,0.03142455402039064,0.046100376390658115
13.0,6.0,mean,p90PredictionError,30,0.04416288689264579,0.04228125754448167,0.04628656887692555
13.0,6.0,mean,recoveryTime,30,1.2,1.2,1.2
13.0,6.0,none,eventGOLoss,30,0.0002244145938479818,-0.0018799845986453522,0.002219320871674732
13.0,6.0,none,eventGODeviation,30,0.004697217113889168,0.0035389238787634225,0.006038809774561941
13.0,6.0,none,postGOLoss,30,-0.0017795823733955738,-0.00576663069126499,0.0025904435288938315
13.0,6.0,none,postGODeviation,30,0.010493106862194021,0.00827151939935278,0.012936957283377515
13.0,6.0,none,eventPairDistanceIncrease,30,3.925999817569524e-05,2.4715788735846776e-05,5.4629156804156256e-05
13.0,6.0,none,eventPairDistanceDeviation,30,4.3101349193210696e-05,3.057547193339273e-05,5.752746166122898e-05
13.0,6.0,none,postPairDistanceIncrease,30,0.0004039941915642597,0.00020030605105349656,0.0006119018755772576
13.0,6.0,none,postPairDistanceDeviation,30,0.0005456088578023231,0.00039896601510131804,0.0007063894003307616
13.0,6.0,none,meanPredictionError,30,nan,nan,nan
13.0,6.0,none,p90PredictionError,30,nan,nan,nan
13.0,6.0,none,recoveryTime,30,1.2,1.2,1.2
13.0,10.2,hold,eventGOLoss,30,0.0009223379400232869,-0.000110872216134473,0.001953073306247146
13.0,10.2,hold,eventGODeviation,30,0.00253140716120065,0.0019419483737531445,0.003201134075186988
13.0,10.2,hold,postGOLoss,30,0.00130922832794959,0.00020708860485949544,0.0025200967842701504
13.0,10.2,hold,postGODeviation,30,0.003115951877954796,0.0023608041175271852,0.003947183790373672
13.0,10.2,hold,eventPairDistanceIncrease,30,2.0138251227881623e-05,1.263023241417284e-05,2.874276486852321e-05
13.0,10.2,hold,eventPairDistanceDeviation,30,2.086186452915315e-05,1.3681900091545222e-05,2.9338611601627523e-05
13.0,10.2,hold,postPairDistanceIncrease,30,0.00023798116569034042,0.00015690803885813018,0.0003320611932204817
13.0,10.2,hold,postPairDistanceDeviation,30,0.00024669357436737303,0.00016873108000358303,0.00033828592334383777
13.0,10.2,hold,meanPredictionError,30,0.06481998131592266,0.055866410510418595,0.07407449821110455
13.0,10.2,hold,p90PredictionError,30,0.11019840151679318,0.09230182169220875,0.12952828110479078
13.0,10.2,hold,recoveryTime,30,1.2,1.2,1.2
13.0,10.2,kalman,eventGOLoss,30,0.0002835106536888874,-0.00045561680807104795,0.0009998458960995237
13.0,10.2,kalman,eventGODeviation,30,0.0017443547799521053,0.0013250639026329907,0.00221408909323269
13.0,10.2,kalman,postGOLoss,30,0.0005523263002339951,-0.002583299647218678,0.0038073489686446895
13.0,10.2,kalman,postGODeviation,30,0.005116739171612635,0.002939909152231053,0.007914160795242733
13.0,10.2,kalman,eventPairDistanceIncrease,30,2.1910762326249492e-06,-2.6472116201089357e-06,7.644851586536224e-06
13.0,10.2,kalman,eventPairDistanceDeviation,30,1.060607593361224e-05,7.24909359663903e-06,1.455850421184577e-05
13.0,10.2,kalman,postPairDistanceIncrease,30,-3.6489502229885266e-05,-0.00010546241866330894,3.3704374828625455e-05
13.0,10.2,kalman,postPairDistanceDeviation,30,0.0001503166572039568,0.0001053781192541601,0.00020125468451266304
13.0,10.2,kalman,meanPredictionError,30,0.058465248442646674,0.05016652917710561,0.0686720640103761
13.0,10.2,kalman,p90PredictionError,30,0.07317100926153601,0.06892969977607814,0.0779868486157303
13.0,10.2,kalman,recoveryTime,30,1.2,1.2,1.2
13.0,10.2,kalman-gm,eventGOLoss,30,0.00036512676095701074,-0.0003036603843712841,0.0010668433141390312
13.0,10.2,kalman-gm,eventGODeviation,30,0.0016397987430444817,0.0012371338773204891,0.0020889135964860385
13.0,10.2,kalman-gm,postGOLoss,30,0.0012292847691290298,-0.0004906100094215631,0.003405220871005576
13.0,10.2,kalman-gm,postGODeviation,30,0.0035420104507987034,0.0022719619629927436,0.005410929202994205
13.0,10.2,kalman-gm,eventPairDistanceIncrease,30,9.144226361647909e-06,4.1153275721844515e-06,1.5054973159133271e-05
13.0,10.2,kalman-gm,eventPairDistanceDeviation,30,1.1876441936727984e-05,7.766190808433481e-06,1.715657116369001e-05
13.0,10.2,kalman-gm,postPairDistanceIncrease,30,0.00012872842793326984,6.852307973649159e-05,0.00019723300498277274
13.0,10.2,kalman-gm,postPairDistanceDeviation,30,0.00014446027902485713,8.917394409980584e-05,0.00020910939534629725
13.0,10.2,kalman-gm,meanPredictionError,30,0.053579316851093135,0.04366989272458897,0.06570167549570242
13.0,10.2,kalman-gm,p90PredictionError,30,0.05930678591555675,0.04965737460851509,0.06982479304789099
13.0,10.2,kalman-gm,recoveryTime,30,1.2,1.2,1.2
13.0,10.2,mean,eventGOLoss,30,0.00040913779075550926,-0.00026855539307386346,0.001090983797777227
13.0,10.2,mean,eventGODeviation,30,0.001682072625168909,0.0013044392374089685,0.002103607729677315
13.0,10.2,mean,postGOLoss,30,0.0014447869658153513,-0.0003731643419182613,0.0037378777605668284
13.0,10.2,mean,postGODeviation,30,0.0036090648679992176,0.0022353064440281184,0.005555789588803783
13.0,10.2,mean,eventPairDistanceIncrease,30,3.845930792970442e-06,-9.381975951222522e-07,9.149371842236108e-06
13.0,10.2,mean,eventPairDistanceDeviation,30,1.0559132964248063e-05,7.218678553365406e-06,1.4461498608173674e-05
13.0,10.2,mean,postPairDistanceIncrease,30,3.9950877626304375e-05,-1.4384622900531934e-05,0.00010133644053708653
13.0,10.2,mean,postPairDistanceDeviation,30,0.00011740662752325846,7.656919638458804e-05,0.00016582094080016621
13.0,10.2,mean,meanPredictionError,30,0.058474851198808825,0.05017039697352679,0.06868424076126609
13.0,10.2,mean,p90PredictionError,30,0.07318341204371051,0.06893700329573865,0.0779950167985414
13.0,10.2,mean,recoveryTime,30,1.2,1.2,1.2
13.0,10.2,none,eventGOLoss,30,9.05234981482672e-05,-0.003102157316919217,0.003264551962780625
