hiddenCount,T,mode,metric,n,mean,ci95
13,6,kalman-gm,p90PredictionError,30,0.0325309353289121,0.00478116040482053
13,6,kalman-gm,recoveryTime,30,1.2,0
13,10.2,none,eventGOLoss,30,9.05234981482672e-05,0.00330004905083695
13,10.2,none,eventGODeviation,30,0.00728086980994864,0.00202596550628621
13,10.2,none,postGOLoss,30,-0.00379640431872578,0.00593587151256546
13,10.2,none,postGODeviation,30,0.0150455183677594,0.0034429130896238
13,10.2,none,eventPairDistanceIncrease,30,0.000127760429623513,4.11736195039219e-05
13,10.2,none,eventPairDistanceDeviation,30,0.000133185422957969,3.88752038289878e-05
13,10.2,none,postPairDistanceIncrease,30,0.00104663363753645,0.000347813358873895
13,10.2,none,postPairDistanceDeviation,30,0.00111980252545877,0.000316347536342258
13,10.2,none,recoveryTime,30,1.2,0
13,10.2,hold,eventGOLoss,30,0.000922337940023287,0.00103903544576265
13,10.2,hold,eventGODeviation,30,0.00253140716120065,0.00063760603587628
13,10.2,hold,postGOLoss,30,0.00130922832794959,0.00116679666757491
13,10.2,hold,postGODeviation,30,0.0031159518779548,0.000800270259136057
13,10.2,hold,eventPairDistanceIncrease,30,2.01382512278816e-05,8.29932594399421e-06
13,10.2,hold,eventPairDistanceDeviation,30,2.08618645291531e-05,8.07412597632573e-06
13,10.2,hold,postPairDistanceIncrease,30,0.00023798116569034,9.06597571552024e-05
13,10.2,hold,postPairDistanceDeviation,30,0.000246693574367373,8.75469897992534e-05
13,10.2,hold,meanPredictionError,30,0.0648199813159226,0.00914738958842162
13,10.2,hold,p90PredictionError,30,0.110198401516793,0.0187621884513581
13,10.2,hold,recoveryTime,30,1.2,0
13,10.2,mean,eventGOLoss,30,0.000409137790755509,0.000688418550443017
13,10.2,mean,eventGODeviation,30,0.00168207262516891,0.000409348630575602
13,10.2,mean,postGOLoss,30,0.00144478696581535,0.00213168439108336
13,10.2,mean,postGODeviation,30,0.00360906486799922,0.00178650508521597
13,10.2,mean,eventPairDistanceIncrease,30,3.84593079297044e-06,5.26364775060416e-06
13,10.2,mean,eventPairDistanceDeviation,30,1.05591329642481e-05,3.87288761398727e-06
13,10.2,mean,postPairDistanceIncrease,30,3.99508776263044e-05,6.13066706871511e-05
13,10.2,mean,postPairDistanceDeviation,30,0.000117406627523258,4.63733507278261e-05
13,10.2,mean,meanPredictionError,30,0.0584748511988088,0.00927947296118503
13,10.2,mean,p90PredictionError,30,0.0731834120437105,0.00458878798346143
13,10.2,mean,recoveryTime,30,1.2,0
13,10.2,kalman,eventGOLoss,30,0.000283510653688887,0.000733113146769802
13,10.2,kalman,eventGODeviation,30,0.00174435477995211,0.000455923768427228
13,10.2,kalman,postGOLoss,30,0.000552326300233995,0.00315357783302712
13,10.2,kalman,postGODeviation,30,0.00511673917161263,0.00257192903399318
13,10.2,kalman,eventPairDistanceIncrease,30,2.19107623262495e-06,5.38705046333072e-06
13,10.2,kalman,eventPairDistanceDeviation,30,1.06060759336122e-05,3.85825571535482e-06
13,10.2,kalman,postPairDistanceIncrease,30,-3.64895022298853e-05,7.21817353472866e-05
13,10.2,kalman,postPairDistanceDeviation,30,0.000150316657203957,4.91245532595581e-05
13,10.2,kalman,meanPredictionError,30,0.0584652484426467,0.00927718231671711
13,10.2,kalman,p90PredictionError,30,0.073171009261536,0.00459180655565523
13,10.2,kalman,recoveryTime,30,1.2,0
13,10.2,kalman-gm,eventGOLoss,30,0.000365126760957011,0.00068736683754077
13,10.2,kalman-gm,eventGODeviation,30,0.00163979874304448,0.0004398822149125
13,10.2,kalman-gm,postGOLoss,30,0.00122928476912903,0.00201505697659224
13,10.2,kalman-gm,postGODeviation,30,0.0035420104507987,0.00165038121077798
13,10.2,kalman-gm,eventPairDistanceIncrease,30,9.14422636164791e-06,5.60437050084503e-06
13,10.2,kalman-gm,eventPairDistanceDeviation,30,1.1876441936728e-05,4.88914604816819e-06
13,10.2,kalman-gm,postPairDistanceIncrease,30,0.00012872842793327,6.65673345803064e-05
13,10.2,kalman-gm,postPairDistanceDeviation,30,0.000144460279024857,6.21744221328092e-05
13,10.2,kalman-gm,meanPredictionError,30,0.0535793168510931,0.0110755183213462
13,10.2,kalman-gm,p90PredictionError,30,0.0593067859155567,0.0102902806432463
13,10.2,kalman-gm,recoveryTime,30,1.2,0
13,18,none,eventGOLoss,30,0.000505415016969797,0.00534207888348006
13,18,none,eventGODeviation,30,0.0119017613179928,0.00323441347502074
13,18,none,postGOLoss,30,-0.00576819922817644,0.0100659720989712
13,18,none,postGODeviation,30,0.0240775134046492,0.00599037031671118
13,18,none,eventPairDistanceIncrease,30,0.000440376539151883,0.000124533406554306
13,18,none,eventPairDistanceDeviation,30,0.00044503619251808,0.000122387898999072
13,18,none,postPairDistanceIncrease,30,0.00276354242074539,0.00073164753306609
13,18,none,postPairDistanceDeviation,30,0.00279715410047177,0.000714775627460312
13,18,none,recoveryTime,30,1.83,1.2348
13,18,hold,eventGOLoss,30,0.00260679401023467,0.00183872560667681
13,18,hold,eventGODeviation,30,0.00492054822964436,0.00110083563795909
13,18,hold,postGOLoss,30,0.00328575094789616,0.00328772474151224
13,18,hold,postGODeviation,30,0.00794184489318664,0.00230486625982836
13,18,hold,eventPairDistanceIncrease,30,9.53300039382221e-05,3.20293070780742e-05
13,18,hold,eventPairDistanceDeviation,30,9.58604745194664e-05,3.18994854600146e-05
13,18,hold,postPairDistanceIncrease,30,0.000869046903550848,0.000309381311369552
13,18,hold,postPairDistanceDeviation,30,0.000877095692645456,0.000306386849953809
13,18,hold,meanPredictionError,30,0.110968966619941,0.0143643322632606
13,18,hold,p90PredictionError,30,0.205206269978816,0.037940771406547
13,18,hold,recoveryTime,30,1.2,0
13,18,mean,eventGOLoss,30,0.00137160478802478,0.00149193836491683
13,18,mean,eventGODeviation,30,0.00377870933366698,0.000868034355817952
13,18,mean,postGOLoss,30,0.00203792375968989,0.00464237309932664
13,18,mean,postGODeviation,30,0.00930543494048161,0.00334066876710597
13,18,mean,eventPairDistanceIncrease,30,1.46253428193032e-05,1.80583778697403e-05
13,18,mean,eventPairDistanceDeviation,30,3.70821811518519e-05,1.3180404768595e-05
13,18,mean,postPairDistanceIncrease,30,0.000121504165437395,0.000166565371825686
13,18,mean,postPairDistanceDeviation,30,0.000345607985077529,0.000117872089184485
13,18,mean,meanPredictionError,30,0.100080074515394,0.0123359143589865
13,18,mean,p90PredictionError,30,0.139420295025985,0.0143363471508645
13,18,mean,recoveryTime,30,1.2,0
13,18,kalman,eventGOLoss,30,0.000793747808844281,0.00178622252722696
13,18,kalman,eventGODeviation,30,0.00435246664390168,0.000986037335268255
13,18,kalman,postGOLoss,30,0.00111646704802788,0.0063285724692644
13,18,kalman,postGODeviation,30,0.0135918076051738,0.00401726064749456
13,18,kalman,eventPairDistanceIncrease,30,-3.7781678168195e-06,1.84134595284827e-05
13,18,kalman,eventPairDistanceDeviation,30,4.11198822728315e-05,1.096058684535e-05
13,18,kalman,postPairDistanceIncrease,30,-0.000344247804345467,0.000251278019479627
13,18,kalman,postPairDistanceDeviation,30,0.000523053206380979,0.000208049901633917
13,18,kalman,meanPredictionError,30,0.100078224823597,0.0123296264886406
13,18,kalman,p90PredictionError,30,0.139329475298547,0.014265264062568
13,18,kalman,recoveryTime,30,1.2,0
13,18,kalman-gm,eventGOLoss,30,0.0015914809470506,0.00135687785002447
13,18,kalman-gm,eventGODeviation,30,0.00354180829238213,0.000856614960548
13,18,kalman-gm,postGOLoss,30,0.00243067753190307,0.00440727127843772
13,18,kalman-gm,postGODeviation,30,0.00920536621676795,0.00308220792986431
13,18,kalman-gm,eventPairDistanceIncrease,30,4.90947645564688e-05,2.05395252966955e-05
13,18,kalman-gm,eventPairDistanceDeviation,30,5.35527777762372e-05,1.91607705508683e-05
13,18,kalman-gm,postPairDistanceIncrease,30,0.000577643999662838,0.000258442066521572
13,18,kalman-gm,postPairDistanceDeviation,30,0.000589645294330347,0.000254885419986236
13,18,kalman-gm,meanPredictionError,30,0.0916804389893167,0.0137455122220535
13,18,kalman-gm,p90PredictionError,30,0.130647061720914,0.0254928884235477
13,18,kalman-gm,recoveryTime,30,1.2,0
13,30,none,eventGOLoss,30,0.000414819620939493,0.00827616846813537
13,30,none,eventGODeviation,30,0.0184634506045929,0.00508237055461781
13,30,none,postGOLoss,30,-0.0138046142645993,0.0153347340689131
13,30,none,postGODeviation,30,0.0376506876409739,0.00922116855520095
13,30,none,eventPairDistanceIncrease,30,0.00128792251959524,0.000325449423620099
13,30,none,eventPairDistanceDeviation,30,0.00129071831161496,0.000324214209235426
13,30,none,postPairDistanceIncrease,30,0.0062993583835372,0.00141367328591977
13,30,none,postPairDistanceDeviation,30,0.00629986445201504,0.00141338489582734
13,30,none,recoveryTime,27,4.17777777777778,2.15392613716638
13,30,hold,eventGOLoss,30,0.00516298671185242,0.00330662210549841
13,30,hold,eventGODeviation,30,0.00914243119745995,0.0020163878600278
13,30,hold,postGOLoss,30,0.00216837963106159,0.0074480710463721
13,30,hold,postGODeviation,30,0.0157763542526902,0.00551465707371698
13,30,hold,eventPairDistanceIncrease,30,0.000385219278192555,0.000112268060861146
13,30,hold,eventPairDistanceDeviation,30,0.000385537560541302,0.000112258924275479
13,30,hold,postPairDistanceIncrease,30,0.00263177386068676,0.000804006233488889
13,30,hold,postPairDistanceDeviation,30,0.00263177386068676,0.000804006233488889
13,30,hold,meanPredictionError,30,0.179486159622173,0.0228560472192463
13,30,hold,p90PredictionError,30,0.385263414259243,0.0812332585645595
13,30,hold,recoveryTime,30,1.52,0.467462089925206
13,30,mean,eventGOLoss,30,0.00267239151444066,0.0031900107616622
13,30,mean,eventGODeviation,30,0.0076038828998609,0.00197187467829978
13,30,mean,postGOLoss,30,0.00228857039296439,0.00697718789341909
13,30,mean,postGODeviation,30,0.0157372427481772,0.00418609086470473
13,30,mean,eventPairDistanceIncrease,30,5.68400383483241e-05,5.92653279555758e-05
13,30,mean,eventPairDistanceDeviation,30,0.000126363889492055,4.29066971580497e-05
13,30,mean,postPairDistanceIncrease,30,0.00018721816868217,0.000490202336878022
13,30,mean,postPairDistanceDeviation,30,0.000981552345421323,0.000342796635607725
13,30,mean,meanPredictionError,30,0.165146079540411,0.0181240542676029
13,30,mean,p90PredictionError,30,0.284374209737244,0.0468399863312524
13,30,mean,recoveryTime,30,1.45,0.49
13,30,kalman,eventGOLoss,30,0.00100575924476322,0.00415152273302828
13,30,kalman,eventGODeviation,30,0.0101570408105154,0.00205040300942515
13,30,kalman,postGOLoss,30,0.00678576472790996,0.0116241329487856
13,30,kalman,postGODeviation,30,0.0277079452770602,0.00632957845630046
13,30,kalman,eventPairDistanceIncrease,30,-4.66095722023845e-05,6.6581371428974e-05
13,30,kalman,eventPairDistanceDeviation,30,0.000159428938733079,3.80217401030875e-05
13,30,kalman,postPairDistanceIncrease,30,-0.000825788187637446,0.000656156896437153
13,30,kalman,postPairDistanceDeviation,30,0.00140874995020433,0.000529458916382622
13,30,kalman,meanPredictionError,30,0.164734453048306,0.0180345845352255
13,30,kalman,p90PredictionError,30,0.282661327673467,0.0457958362857463
13,30,kalman,recoveryTime,30,2.18,1.48377263059754
13,30,kalman-gm,eventGOLoss,30,0.00334059267398152,0.00303901414618759
13,30,kalman-gm,eventGODeviation,30,0.00780844168084048,0.00185451999326428
13,30,kalman-gm,postGOLoss,30,0.00031321954053754,0.00770741100475277
13,30,kalman-gm,postGODeviation,30,0.0168917754860728,0.00484026653843635
13,30,kalman-gm,eventPairDistanceIncrease,30,0.000242385156779972,8.27229729910542e-05
13,30,kalman-gm,eventPairDistanceDeviation,30,0.000247683393263614,8.09178290503853e-05
13,30,kalman-gm,postPairDistanceIncrease,30,0.00189076106195733,0.000673432256354217
13,30,kalman-gm,postPairDistanceDeviation,30,0.00189076106195733,0.000673432256354217
13,30,kalman-gm,meanPredictionError,30,0.153115809257593,0.0200055590617775
13,30,kalman-gm,p90PredictionError,30,0.288655588486963,0.06262958514053
13,30,kalman-gm,recoveryTime,30,1.2,0
13,60,none,eventGOLoss,30,-0.00425315211413851,0.0144261189533517
13,60,none,eventGODeviation,30,0.0347060730347614,0.00790589416207584
13,60,none,postGOLoss,30,-0.0389078077849329,0.0316235762700181
13,60,none,postGODeviation,30,0.0720074722781115,0.0231912947162724
13,60,none,eventPairDistanceIncrease,30,0.00512345890222497,0.00103158265140346
13,60,none,eventPairDistanceDeviation,30,0.00512485679823483,0.00103101140383122
13,60,none,postPairDistanceIncrease,30,0.0189947041721626,0.00356998760312507
13,60,none,postPairDistanceDeviation,30,0.0189947041721626,0.00356998760312507
13,60,none,recoveryTime,21,4.92857142857143,2.92443881796149
13,60,hold,eventGOLoss,30,0.00788771587458636,0.00698338429453899
13,60,hold,eventGODeviation,30,0.0191929609446192,0.00397583354987304
13,60,hold,postGOLoss,30,-0.0136973448802797,0.0179765426172689
13,60,hold,postGODeviation,30,0.0423940005184143,0.0108739782416798
13,60,hold,eventPairDistanceIncrease,30,0.00239195280654654,0.000612570431816514
13,60,hold,eventPairDistanceDeviation,30,0.00239211194772091,0.000612589493633151
13,60,hold,postPairDistanceIncrease,30,0.0117491767994728,0.00286934681180513
13,60,hold,postPairDistanceDeviation,30,0.0117491767994728,0.00286934681180513
13,60,hold,meanPredictionError,30,0.338760118904434,0.0410345896056229
13,60,hold,p90PredictionError,30,0.982802912713969,0.202650930793799
13,60,hold,recoveryTime,24,3.175,2.29673616247056
13,60,mean,eventGOLoss,30,0.000737716474666441,0.00747852627815354
13,60,mean,eventGODeviation,30,0.019685119616197,0.00328632413190908
13,60,mean,postGOLoss,30,-0.0201292258561759,0.0198953653397066
13,60,mean,postGODeviation,30,0.0495772793619817,0.0118201899776263
13,60,mean,eventPairDistanceIncrease,30,0.000940019500933236,0.000393336163326862
13,60,mean,eventPairDistanceDeviation,30,0.00107499120326633,0.00035135453452172
13,60,mean,postPairDistanceIncrease,30,0.00718289002505508,0.0022170771876962
13,60,mean,postPairDistanceDeviation,30,0.00743369458359518,0.00212060944398163
13,60,mean,meanPredictionError,30,0.165146079540411,0.0181240542676029
13,60,mean,p90PredictionError,30,0.284374209737244,0.0468399863312524
13,60,mean,recoveryTime,24,6.65,3.34176063982941
13,60,kalman,eventGOLoss,30,-0.00173354885180882,0.00903859682003008
13,60,kalman,eventGODeviation,30,0.0232066838690148,0.00416061191336718
13,60,kalman,postGOLoss,30,-0.0179981008785746,0.0222307405166919
13,60,kalman,postGODeviation,30,0.0550169015623077,0.0122595788991956
13,60,kalman,eventPairDistanceIncrease,30,0.000434408923632117,0.000400832513988638
13,60,kalman,eventPairDistanceDeviation,30,0.000964563042525297,0.000270341292903345
13,60,kalman,postPairDistanceIncrease,30,0.0051408843100099,0.0023548487439903
13,60,kalman,postPairDistanceDeviation,30,0.00642511583041653,0.00189150719349846
13,60,kalman,meanPredictionError,30,0.164734453048306,0.0180345845352255
13,60,kalman,p90PredictionError,30,0.282661327673467,0.0457958362857463
13,60,kalman,recoveryTime,23,5.41304347826087,2.77856932207449
13,60,kalman-gm,eventGOLoss,30,0.00538316160155988,0.00807542745245959
13,60,kalman-gm,eventGODeviation,30,0.0203345085665918,0.00436001808201642
13,60,kalman-gm,postGOLoss,30,-0.0134223579754677,0.0211820050640101
13,60,kalman-gm,postGODeviation,30,0.0477856340542825,0.0131799581382277
13,60,kalman-gm,eventPairDistanceIncrease,30,0.00178078602028914,0.000516675224183546
13,60,kalman-gm,eventPairDistanceDeviation,30,0.00178343513853096,0.000515916673787063
13,60,kalman-gm,postPairDistanceIncrease,30,0.00889104307500331,0.00236160329387297
13,60,kalman-gm,postPairDistanceDeviation,30,0.00890377886075932,0.00235822948923025
13,60,kalman-gm,meanPredictionError,30,0.30615466906384,0.0370090558706562
13,60,kalman-gm,p90PredictionError,30,0.921838791307,0.210110093099303
13,60,kalman-gm,recoveryTime,24,4.95,2.91582670803742
