profile,N,nNeurons,nSteps,seed,k,policy,strengthMode,meanGO,meanPairDistanceNorm,meanNearestDistanceNorm,meanInputAmplitude,meanVisibleNeighbors,meanAngularCoverage,meanInputConcentration,meanFieldPeak,meanBumpConcentration,meanSpeed,socialUnionLccFraction,socialAlgebraicConnectivity
pilot,20,60,2000,3,3,balanced,original,0.174636741565995,0.376784889966851,0.117590106886548,0.0359999999999998,3,0.52563439037905,0.281552444133626,0.0120053845070419,0.636910753643249,0.955366130464872,1,1.88196523128404
pilot,20,60,2000,3,3,balanced,fixed-total,0.0613687028749294,0.373017011502691,0.107685849374836,0.228000000000001,3,0.525874188573927,0.282220806762397,0.0760258735685647,0.612939685106165,0.953380017756685,1,1.70318861830918
pilot,20,60,2000,3,4,random,original,0.170302306077727,0.378768694917083,0.112361746274994,0.048,4,0.479227781622926,0.447636309050878,0.0222771469792662,0.636910753643249,0.955366130464872,1,4.11755563103738
pilot,20,60,2000,3,4,random,fixed-total,0.08273819754921,0.317112086711643,0.069426143706674,0.228000000000001,4,0.422924476728982,0.528871881599673,0.118119730326857,0.611857424834035,0.953234884501214,1,4.11755563103738
pilot,20,60,2000,3,4,nearest,original,0.134734100526082,0.372445210320926,0.104592112928049,0.048,4,0.449342913526736,0.501989745087297,0.0240754730770615,0.636597122537989,0.955346403260003,1,0.744026980150307
pilot,20,60,2000,3,4,nearest,fixed-total,0.289797428261958,0.331449592282099,0.0375936157382038,0.228000000000001,4,0.339302204033775,0.644432564154397,0.13713900225481,0.621798865217485,0.954068724730836,1,0.0231290961788934
pilot,20,60,2000,3,4,balanced,original,0.172548888459194,0.37853166538491,0.115379148481666,0.048,4,0.701525921057846,0.0915183303091659,0.0121996977663922,0.634476414983828,0.955216978781637,1,2.68281209462657
pilot,20,60,2000,3,4,balanced,fixed-total,0.178757775415275,0.384177800385715,0.110166874234688,0.228000000000001,4,0.703221051902562,0.0856190947774746,0.058118400458158,0.615171590312737,0.953991724980944,1,2.74450361359405
pilot,20,60,2000,3,5,random,original,0.187161769095968,0.376995342839587,0.108618838870784,0.0600000000000001,5,0.540386673543536,0.402750031157895,0.0260842232979868,0.635842673997898,0.955300681252791,1,5.16996090262648
pilot,20,60,2000,3,5,random,fixed-total,0.237356913336778,0.32186124619738,0.0852880969885981,0.228000000000001,5,0.490604891216771,0.487010875762296,0.112636536732877,0.615061960145967,0.953860689664372,1,5.16996090262648
pilot,20,60,2000,3,5,nearest,original,0.169237736303169,0.372498380561447,0.104699163693418,0.0600000000000001,5,0.527965499913532,0.454430584677332,0.0266104476614584,0.63505619700591,0.955251915787187,1,1.38577724744452
pilot,20,60,2000,3,5,nearest,fixed-total,0.324348999813238,0.369859211027392,0.061384561920292,0.228000000000001,5,0.38724888604845,0.630416491774775,0.129346273709554,0.619311594353679,0.95383943459026,1,0.344032313580314
pilot,20,60,2000,3,5,balanced,original,0.180304040660481,0.376646115435978,0.109412943852881,0.0600000000000001,5,0.7241246284273,0.1717445763966,0.0149588494398819,0.632633363095836,0.955104271307817,1,3.50412422113857
pilot,20,60,2000,3,5,balanced,fixed-total,0.186736446370353,0.382599950364598,0.115719088364883,0.228000000000001,5,0.722261142340161,0.18014255493938,0.0569606010229615,0.615323358739022,0.954019903208824,1,3.58881723295934
pilot,20,60,2000,3,7,random,original,0.16048733972146,0.379991902527315,0.103344802875606,0.0839999999999997,7,0.631437094331729,0.33358826891773,0.0321667415343835,0.625949520077388,0.954694933234503,1,7.24361748358096
pilot,20,60,2000,3,7,random,fixed-total,0.0855228539912163,0.29749802715418,0.0800567229658535,0.228000000000001,7,0.545037543832899,0.476785274968973,0.103316848309828,0.613313367342179,0.953461248826183,1,7.24361748358096
pilot,20,60,2000,3,7,nearest,original,0.108075822984005,0.344239010532922,0.0931663735682527,0.0839999999999997,7,0.555854115511786,0.46869230378456,0.0367091400777442,0.629385199733301,0.954903286898509,1,2.82781083992989
pilot,20,60,2000,3,7,nearest,fixed-total,0.414652240293381,0.355739675725842,0.0502494286690913,0.228000000000001,7,0.444954450571148,0.60387206196347,0.131194819074141,0.619211672403815,0.953955451154933,1,0.441127015237124
pilot,20,60,2000,3,7,balanced,original,0.171839713334959,0.380304292203647,0.109367373651243,0.0839999999999997,7,0.759214590495627,0.144848861618605,0.0204955402610944,0.632632733957813,0.955104271249618,1,5.22631072367656
pilot,20,60,2000,3,7,balanced,fixed-total,0.147047427851937,0.382179302053661,0.104064280041099,0.228000000000001,7,0.743852298704542,0.162321376245917,0.0547814654443317,0.614919971544321,0.953946718572818,1,5.41450487682121
pilot,20,60,2000,3,10,random,original,0.161913434977588,0.378725265424862,0.103820248357778,0.12,10,0.695899045551671,0.286367966871386,0.0419995300768594,0.617916687365189,0.954203016423517,1,10.4093931866058
pilot,20,60,2000,3,10,random,fixed-total,0.107108936524801,0.309650249525442,0.0826398378659371,0.228000000000001,10,0.60352627448388,0.462473003687339,0.099130448577805,0.614109480888663,0.953741465535182,1,10.4093931866058
pilot,20,60,2000,3,10,nearest,original,0.165066184377246,0.35226525388414,0.0895814764161196,0.12,10,0.620687169887515,0.46352370248382,0.0537617470556989,0.622230745211663,0.954464495266581,1,5.20136665395091
pilot,20,60,2000,3,10,nearest,fixed-total,0.121659083642059,0.286592179605276,0.0449966980867447,0.228000000000001,10,0.505046411095192,0.557722219385748,0.114564193801254,0.617601845725342,0.953763814873454,1,3.24897682233015
pilot,20,60,2000,3,10,balanced,original,0.17144311610041,0.379817860998151,0.109475992972762,0.12,10,0.797871739560974,0.149733483145161,0.0296174801463598,0.617532036953229,0.95417992057512,1,8.01215287829219
pilot,20,60,2000,3,10,balanced,fixed-total,0.19325317343267,0.384460466130134,0.11036218587115,0.228000000000001,10,0.788881490047888,0.156254570922172,0.0572425299277968,0.614305870138014,0.953836589365834,1,8.10531464903864
pilot,20,60,2000,3,15,random,original,0.185719472064438,0.383039741601525,0.0994811513643536,0.18,15,0.765327272623649,0.188271567125311,0.0540873031646721,0.615676885160827,0.954065835210109,1,15.7064667434186
pilot,20,60,2000,3,15,random,fixed-total,0.308454663270905,0.374835237064477,0.103444366966588,0.228000000000001,15,0.76050566599353,0.270604946760542,0.0726235449771954,0.61433658855977,0.953838842883033,1,15.7064667434186
pilot,20,60,2000,3,15,nearest,original,0.181472957428775,0.377436318591508,0.101022558725088,0.18,15,0.748796076915897,0.263838313080781,0.0544410055854978,0.615526102046503,0.95405483784736,1,11.7073484760959
pilot,20,60,2000,3,15,nearest,fixed-total,0.102056966842831,0.303999919192646,0.0772063781679931,0.228000000000001,15,0.638085617594932,0.510873388640491,0.100369616070767,0.615023966439802,0.953754856026163,1,9.52038033490226
pilot,20,60,2000,3,15,balanced,original,0.166657830597253,0.382462871511953,0.0991125472384664,0.18,15,0.787372125645673,0.166638630948632,0.048574496716336,0.61552067175117,0.954056834390978,1,13.3173347767371
pilot,20,60,2000,3,15,balanced,fixed-total,0.292030068775446,0.367167561548394,0.0950572164090898,0.228000000000001,15,0.804978003819999,0.236650168817092,0.067367519528639,0.612743806544316,0.953553097969246,1,13.566548986192
pilot,20,60,2000,4,19,all,original,0.16447524045763,0.385488229509922,0.106966640874489,0.228000000000001,19,0.827993045419212,0.191523465920399,0.0699383471414223,0.610990834714528,0.953236437565469,1,20
pilot,20,60,2000,4,0,random,original,0.136576048692798,0.386543796288477,0.120201496284709,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,4,0,random,fixed-total,0.136576048692798,0.386543796288477,0.120201496284709,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,4,0,nearest,original,0.136576048692798,0.386543796288477,0.120201496284709,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,4,0,nearest,fixed-total,0.136576048692798,0.386543796288477,0.120201496284709,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,4,0,balanced,original,0.136576048692798,0.386543796288477,0.120201496284709,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,4,0,balanced,fixed-total,0.136576048692798,0.386543796288477,0.120201496284709,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,4,1,random,original,0.114727460870817,0.386659565138216,0.10906057276051,0.012,1,0,1,0.0119664265497666,0.636910753643249,0.955366130464872,1,0.987261681280002
pilot,20,60,2000,4,1,random,fixed-total,0.136596832077679,0.214944919989702,0.0504485192715884,0.228000000000001,1,0,1,0.227351544146432,0.61518356775725,0.953278961061452,1,0.987261681280002
pilot,20,60,2000,4,1,nearest,original,0.103009576297506,0.388469531349375,0.115979044282655,0.012,1,0,1,0.0119657756940869,0.636910753643249,0.955366130464872,1,0.0648948077166669
pilot,20,60,2000,4,1,nearest,fixed-total,0.32871206511444,0.344365909630264,0.0117085430428396,0.228000000000001,1,0,1,0.227407415360066,0.590203657300545,0.947475982024975,0.25,-2.7699958717691e-16
pilot,20,60,2000,4,1,balanced,original,0.103009576297506,0.388469531349375,0.115979044282655,0.012,1,0,1,0.0119657756940869,0.636910753643249,0.955366130464872,1,0.0648948077166669
pilot,20,60,2000,4,1,balanced,fixed-total,0.32871206511444,0.344365909630264,0.0117085430428396,0.228000000000001,1,0,1,0.227407415360066,0.590203657300545,0.947475982024975,0.25,-2.7699958717691e-16
pilot,20,60,2000,4,2,random,original,0.127866317645025,0.386043656442004,0.118233591267175,0.024,2,0.252274220878481,0.63177931282538,0.0142257839307186,0.636910753643249,0.955366130464872,1,2.02618478966186
pilot,20,60,2000,4,2,random,fixed-total,0.171111106768771,0.150163203684548,0.0444902691400575,0.228000000000001,2,0.173573192357948,0.771110800694182,0.159643970815333,0.618876532189152,0.953883531659775,1,2.02618478966186
pilot,20,60,2000,4,2,nearest,original,0.0590647676724227,0.389706047748629,0.124337803157512,0.024,2,0.252785244376866,0.640949266459353,0.0137890241780108,0.636910753643249,0.955366130464872,1,0.143683539133863
pilot,20,60,2000,4,2,nearest,fixed-total,0.370116043236207,0.355922490882793,0.0366641579436431,0.228000000000001,2,0.21023312851685,0.678549661291556,0.156749364542957,0.614373454759981,0.952545470590546,1,0.043625656198719
pilot,20,60,2000,4,2,balanced,original,0.159282389501634,0.386616495440944,0.124576971185578,0.024,2,0.474537550102075,0.079628052880016,0.0119825231706186,0.636910753643249,0.955366130464872,1,0.953302208960311
pilot,20,60,2000,4,2,balanced,fixed-total,0.198988534849736,0.381726826881374,0.104575297638323,0.228000000000001,2,0.472662746774404,0.0854453755584192,0.113843219564417,0.607113143120127,0.950567074295309,1,0.774067708824244
pilot,20,60,2000,4,3,random,original,0.108695162831631,0.388870447092079,0.119521297126149,0.0359999999999998,3,0.394037885914787,0.516784680901919,0.0178896027923807,0.636910753643249,0.955366130464872,1,3.08209370583856
pilot,20,60,2000,4,3,random,fixed-total,0.10971764747096,0.126208680606126,0.0384533868936623,0.228000000000001,3,0.269941068220796,0.703939655419874,0.146355409586672,0.616400778169814,0.953690808596335,1,3.08209370583856
pilot,20,60,2000,4,3,nearest,original,0.0281258473413585,0.390654565475261,0.125438173625155,0.0359999999999998,3,0.419471048923664,0.471100893698077,0.0174586127743235,0.63688516901576,0.955364509855647,1,0.630135496033114
pilot,20,60,2000,4,3,nearest,fixed-total,0.453261881961164,0.342783663621737,0.0489329838910428,0.228000000000001,3,0.261962718261523,0.696005809910723,0.160792888228722,0.623193244384963,0.954052373753916,1,0.102749155641646
pilot,20,60,2000,4,3,balanced,original,0.122235037957658,0.39023330965533,0.12402461858888,0.0359999999999998,3,0.522621632962211,0.287485865488969,0.0120066105044971,0.636910753643249,0.955366130464872,1,1.86993453003169
pilot,20,60,2000,4,3,balanced,fixed-total,0.22458655628427,0.39104307897305,0.113718455145908,0.228000000000001,3,0.514411281773405,0.303801647685813,0.0760169497834811,0.612707491328259,0.953285699231236,1,1.91394340277795
pilot,20,60,2000,4,4,random,original,0.114685789390961,0.390390180616524,0.123957944116238,0.048,4,0.490393234264416,0.433322681199269,0.0214687395840886,0.636910753643249,0.955366130464872,1,4.09570617713189
pilot,20,60,2000,4,4,random,fixed-total,0.186402133007883,0.2259170770459,0.0544011028785163,0.228000000000001,4,0.366368544336877,0.609549874519616,0.133776302114808,0.615911508666654,0.95375763508022,1,4.09570617713189
pilot,20,60,2000,4,4,nearest,original,0.150715281885294,0.391099528739267,0.120056623695348,0.048,4,0.504461441685863,0.427003553433875,0.0206072683439032,0.635910013751173,0.955304527209258,1,0.764575498388352
pilot,20,60,2000,4,4,nearest,fixed-total,0.251908214315584,0.332468645082922,0.0589597156108083,0.228000000000001,4,0.34528015519882,0.63831379586177,0.13788417359213,0.619167553106217,0.953628090477635,1,0.243275794911081
pilot,20,60,2000,4,4,balanced,original,0.139326162807023,0.386498137566196,0.117846332993856,0.048,4,0.703691846077017,0.0826416978178787,0.0121396658189508,0.636251307387959,0.95532571307655,1,2.68133234520241
pilot,20,60,2000,4,4,balanced,fixed-total,0.117841311729169,0.391181467990861,0.123213041976152,0.228000000000001,4,0.704025096968502,0.085377128144947,0.0577248209179561,0.615553637206683,0.954058303374703,1,2.78118275954883
pilot,20,60,2000,4,5,random,original,0.136508709930467,0.388744387192894,0.117875296695182,0.0600000000000001,5,0.553112840652549,0.384087543957556,0.0254834418949946,0.63492521045641,0.955244493638875,1,5.13672841868061
pilot,20,60,2000,4,5,random,fixed-total,0.142248997338729,0.199443649291482,0.0448819750852502,0.228000000000001,5,0.390319120305,0.606885638001649,0.138061830593752,0.618240930711434,0.953837817604434,1,5.13672841868061
pilot,20,60,2000,4,5,nearest,original,0.0708620591834784,0.389574325211764,0.123294318329779,0.0600000000000001,5,0.575567564366806,0.351098160114883,0.0234012567384067,0.634190265224514,0.955199187046601,1,1.3252608912816
pilot,20,60,2000,4,5,nearest,fixed-total,0.431524839320609,0.264020181979885,0.0563540924690923,0.228000000000001,5,0.408881799820185,0.594642073317571,0.130972721896002,0.620122153849866,0.953811573115941,1,0.74007096201093
pilot,20,60,2000,4,5,balanced,original,0.139717996890647,0.388950434786672,0.117470964700035,0.0600000000000001,5,0.73053276646555,0.171990061226447,0.0148278479361564,0.632785614004165,0.955113392250709,1,3.3983624670746
pilot,20,60,2000,4,5,balanced,fixed-total,0.1680243455729,0.38906645330112,0.112402313995208,0.228000000000001,5,0.733363199520994,0.165923378684529,0.0556739829576358,0.615487896072417,0.954050888830504,1,3.52724443075813
pilot,20,60,2000,4,7,random,original,0.143566832295067,0.387068005549155,0.107796851255191,0.0839999999999997,7,0.64148505729198,0.321461715330732,0.0313826341687799,0.62532666123781,0.954656760588849,1,7.26460976540272
pilot,20,60,2000,4,7,random,fixed-total,0.271113125556659,0.230473482229298,0.0601754277869674,0.228000000000001,7,0.488581072288221,0.523843698050285,0.122921510828427,0.616502112335791,0.953642667065637,1,7.26460976540272
pilot,20,60,2000,4,7,nearest,original,0.0865255957302223,0.384278372042309,0.119556720200636,0.0839999999999997,7,0.649221144989146,0.29759552598681,0.0311084387258967,0.628185564986002,0.954831430588931,1,2.64651482946752
pilot,20,60,2000,4,7,nearest,fixed-total,0.160071174659712,0.257053600394085,0.0603066937284846,0.228000000000001,7,0.450411671000915,0.605985235264305,0.126419533099832,0.618574501513784,0.953826313305787,1,2.85896310148689
pilot,20,60,2000,4,7,balanced,original,0.116947672482047,0.387333059924386,0.117917209617086,0.0839999999999997,7,0.772234686986962,0.128614856398855,0.0192137203718491,0.627880451364925,0.954813298905831,1,5.1641541056242
pilot,20,60,2000,4,7,balanced,fixed-total,0.0749427870471585,0.391549819284573,0.103045627259759,0.228000000000001,7,0.771256039224644,0.133145617229517,0.0521564021099866,0.615520563031155,0.954056834386961,1,5.36183357289419
pilot,20,60,2000,4,10,random,original,0.128521491766123,0.389095073537151,0.114777507571191,0.12,10,0.718367400847616,0.265990199647624,0.0406204224156301,0.615521411042759,0.954056835202097,1,10.3963193879823
pilot,20,60,2000,4,10,random,fixed-total,0.297207172827504,0.329588238822697,0.101938996977011,0.228000000000001,10,0.638566842121912,0.400965192428315,0.0960660777110064,0.613925363035054,0.953663216257599,1,10.3963193879823
pilot,20,60,2000,4,10,nearest,original,0.0832148306366019,0.37540516399365,0.105526314139919,0.12,10,0.666588348314992,0.297100051617609,0.0428890084984882,0.622327532618581,0.954472298795971,1,4.92947788024627
pilot,20,60,2000,4,10,nearest,fixed-total,0.123639916462712,0.267994076393812,0.0681605437041285,0.228000000000001,10,0.527879355431347,0.601001602113096,0.121016984635823,0.61856796952931,0.954065654255007,1,3.88082469282201
pilot,20,60,2000,4,10,balanced,original,0.109377037075509,0.387640211454857,0.126696036126921,0.12,10,0.822403540546,0.126655686861341,0.0280833884706054,0.618045152712843,0.954211331590191,1,8.25715613985058
pilot,20,60,2000,4,10,balanced,fixed-total,0.0904745344647469,0.390311212381552,0.100628109948384,0.228000000000001,10,0.804946649238806,0.159427662666164,0.0564740652970256,0.614991887667631,0.953960131258968,1,7.9427096806123
pilot,20,60,2000,4,15,random,original,0.162177302752558,0.390270887228538,0.113525277442342,0.18,15,0.786489302861821,0.196495459697872,0.0531842654777512,0.615555721419172,0.954057797083539,1,15.6838454510801
pilot,20,60,2000,4,15,random,fixed-total,0.299560902481812,0.333686527747748,0.102802675524858,0.228000000000001,15,0.702280021857318,0.367423010359504,0.0941342346442379,0.611508313594719,0.953228536375182,1,15.6838454510801
pilot,20,60,2000,4,15,nearest,original,0.134231750375273,0.387676603787132,0.12236089440195,0.18,15,0.792134002903767,0.162559523028972,0.0531593163074829,0.615883587485618,0.954078866724717,1,11.7173859698389
pilot,20,60,2000,4,15,nearest,fixed-total,0.267556636153725,0.366825266557046,0.111636643038428,0.228000000000001,15,0.769601347739759,0.300197955844611,0.0828241650200982,0.613126553848237,0.953603067342223,1,11.4383552806341
pilot,20,60,2000,4,15,balanced,original,0.0829137983523076,0.389857500203358,0.110047410102714,0.18,15,0.810830862650144,0.149378558670743,0.0470747605911281,0.615520541756292,0.954056834386423,1,14.1496771816238
pilot,20,60,2000,4,15,balanced,fixed-total,0.0897263325111685,0.38773451634817,0.111926058749971,0.228000000000001,15,0.822563410212842,0.154485241027631,0.060889888147986,0.613778201293614,0.953741052775205,1,13.5903273690581
pilot,20,60,2000,5,19,all,original,0.0190688686173362,0.386407189609785,0.116199430925249,0.228000000000001,19,0.789015541104986,0.185284021619061,0.0661946871194078,0.612721065884954,0.953549946745797,1,20
pilot,20,60,2000,5,0,random,original,0.130183783888395,0.395464970645144,0.0986373724389286,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,5,0,random,fixed-total,0.130183783888395,0.395464970645144,0.0986373724389286,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,5,0,nearest,original,0.130183783888395,0.395464970645144,0.0986373724389286,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,5,0,nearest,fixed-total,0.130183783888395,0.395464970645144,0.0986373724389286,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,5,0,balanced,original,0.130183783888395,0.395464970645144,0.0986373724389286,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,5,0,balanced,fixed-total,0.130183783888395,0.395464970645144,0.0986373724389286,0,0,0,0,0,0.636910753643249,0.955366130464872,0.05,0
pilot,20,60,2000,5,1,random,original,0.133382964840091,0.396153416171327,0.0930044339708474,0.012,1,0,1,0.0119661708242747,0.636910753643249,0.955366130464872,1,0.994213840739867
pilot,20,60,2000,5,1,random,fixed-total,0.18982010311934,0.162092926554655,0.0397947456809663,0.228000000000001,1,0,1,0.227357010285805,0.619352984161159,0.953774893617865,1,0.994213840739867
pilot,20,60,2000,5,1,nearest,original,0.163051235323945,0.391249135880743,0.098402505966457,0.012,1,0,1,0.0119657376325158,0.636910753643249,0.955366130464872,1,0.042095419423445
pilot,20,60,2000,5,1,nearest,fixed-total,0.467737017579445,0.340156503003513,0.0254042555785171,0.228000000000001,1,0,1,0.227410086049582,0.59283682492247,0.948073125474002,0.4,-2.27100210022151e-16
pilot,20,60,2000,5,1,balanced,original,0.163051235323945,0.391249135880743,0.098402505966457,0.012,1,0,1,0.0119657376325158,0.636910753643249,0.955366130464872,1,0.042095419423445
pilot,20,60,2000,5,1,balanced,fixed-total,0.467737017579445,0.340156503003513,0.0254042555785171,0.228000000000001,1,0,1,0.227410086049582,0.59283682492247,0.948073125474002,0.4,-2.27100210022151e-16
pilot,20,60,2000,5,2,random,original,0.132307825518498,0.394449710630723,0.0920429691374344,0.024,2,0.25422483155693,0.627229721712806,0.014192556161894,0.636910753643249,0.955366130464872,1,2.02237816762085
pilot,20,60,2000,5,2,random,fixed-total,0.113789650653466,0.220809747823555,0.0529986127660071,0.228000000000001,2,0.203902344983026,0.700007245265775,0.156305150152117,0.6138409484042,0.953270441209527,1,2.02237816762085
pilot,20,60,2000,5,2,nearest,original,0.158364290428241,0.391996190759659,0.0994239717789097,0.024,2,0.236642910378618,0.659769852631019,0.0146931862201214,0.636910753643249,0.955366130464872,1,0.139223735501138
pilot,20,60,2000,5,2,nearest,fixed-total,0.233834541570601,0.337921019801036,0.0291415071468279,0.228000000000001,2,0.17045168639834,0.77022089395788,0.159579552825891,0.613327027071989,0.952554665632454,0.7,1.69673555392559e-15
pilot,20,60,2000,5,2,balanced,original,0.169105590289956,0.392201702775954,0.0877452073574831,0.024,2,0.471949698090567,0.0877332017254672,0.0119827212804498,0.636910753643249,0.955366130464872,1,0.879199340183496
pilot,20,60,2000,5,2,balanced,fixed-total,0.117445932237711,0.380836203383286,0.080703682510539,0.228000000000001,2,0.467741519015984,0.100185270676139,0.113855313711323,0.596365248927876,0.948759446014106,1,0.757928771103363
pilot,20,60,2000,5,3,random,original,0.160804360801116,0.390817844304884,0.0953393141276478,0.0359999999999998,3,0.395498527733163,0.512238672646142,0.0180296536899246,0.636910753643249,0.955366130464872,1,3.06813601948414
pilot,20,60,2000,5,3,random,fixed-total,0.214857882508525,0.151813126790939,0.0429555165485003,0.228000000000001,3,0.272202760108423,0.696745397217549,0.146197167579931,0.616286579591133,0.953770198832565,1,3.06813601948414
pilot,20,60,2000,5,3,nearest,original,0.143147636227298,0.390178375006872,0.107276287772521,0.0359999999999998,3,0.367498223819919,0.558150335258165,0.0191589117191169,0.636797226899449,0.955358914575986,1,0.520935983865054
pilot,20,60,2000,5,3,nearest,fixed-total,0.183934208406982,0.334616596065453,0.0438789211943285,0.228000000000001,3,0.258842904404126,0.710066564256982,0.153180715459203,0.614111581402268,0.952703128485846,1,0.0512326659567937
pilot,20,60,2000,5,3,balanced,original,0.156062144713356,0.394518511443751,0.095107235241957,0.0359999999999998,3,0.520930093231621,0.290727392728935,0.0120022447097065,0.636910753643249,0.955366130464872,1,1.92478080582813
pilot,20,60,2000,5,3,balanced,fixed-total,0.114158682496973,0.387524227710573,0.0948144359027088,0.228000000000001,3,0.524830567282676,0.283839146617515,0.0761166083089959,0.611726478487683,0.953078862686178,1,1.70402374083167
pilot,20,60,2000,5,4,random,original,0.138714785485815,0.392954877639083,0.0959875944591281,0.048,4,0.487883614594349,0.434625075414843,0.021955965110569,0.635663062228581,0.955289649794115,1,4.11201097654289
pilot,20,60,2000,5,4,random,fixed-total,0.173138276185483,0.198559674138808,0.051425451203007,0.228000000000001,4,0.363872622259677,0.603822277004667,0.139376001732355,0.61634589787001,0.953716474478677,1,4.11201097654289
pilot,20,60,2000,5,4,nearest,original,0.169641572841264,0.387262856371602,0.103181190531972,0.048,4,0.46949040460189,0.467742567983326,0.0232563464855298,0.636182871131056,0.955321087561858,1,0.790520128298728
pilot,20,60,2000,5,4,nearest,fixed-total,0.249164267987145,0.364248555621174,0.045301245211394,0.228000000000001,4,0.325599421161764,0.64703359556446,0.141594591891541,0.619977267433773,0.953785361044412,1,0.0583743606460303
pilot,20,60,2000,5,4,balanced,original,0.12887407112938,0.393463084550756,0.0886872260155858,0.048,4,0.704209930017699,0.0843831615998099,0.0121307724494002,0.636650922812217,0.955350180636374,1,2.67511872247022
pilot,20,60,2000,5,4,balanced,fixed-total,0.0433307755401355,0.39336290730883,0.116745094604002,0.228000000000001,4,0.70956899365742,0.0745281309562292,0.0574927095287597,0.615515617658255,0.954055855890774,1,2.61655931118709
pilot,20,60,2000,5,5,random,original,0.160752058379578,0.392022858711563,0.101324203296058,0.0600000000000001,5,0.559783838894215,0.374812380351152,0.0249957153372922,0.634548776042916,0.955221229933947,1,5.15428466180109
pilot,20,60,2000,5,5,random,fixed-total,0.0998909578848181,0.194574088681392,0.0529795706648784,0.228000000000001,5,0.410970852833105,0.580750025435006,0.133086163102754,0.614774225972753,0.953512926850018,1,5.15428466180109
pilot,20,60,2000,5,5,nearest,original,0.172728744426319,0.386894292855706,0.0953742047490814,0.0600000000000001,5,0.530517083502575,0.429534825997537,0.0278625361267768,0.633895762568648,0.955181080261958,1,1.26954158296185
pilot,20,60,2000,5,5,nearest,fixed-total,0.488383575499382,0.342910831491796,0.0581950142764646,0.228000000000001,5,0.408446317876915,0.604924496649992,0.129481784991475,0.620383626648787,0.953913044257495,1,0.245510449289775
pilot,20,60,2000,5,5,balanced,original,0.147057544626579,0.391344659371933,0.0905158758096102,0.0600000000000001,5,0.73119536387567,0.170130213936451,0.01477054932212,0.631020416469732,0.955005282995603,1,3.20395019574193
pilot,20,60,2000,5,5,balanced,fixed-total,0.171611176623173,0.386423347469904,0.10904205911323,0.228000000000001,5,0.728874248149116,0.170547975945791,0.0563755922321981,0.614593414642023,0.953887652957035,1,3.43827815821698
pilot,20,60,2000,5,7,random,original,0.119043651956584,0.391552764208604,0.101079798451869,0.0839999999999997,7,0.647190882954535,0.30483397840244,0.0310038948887482,0.624643972681095,0.954615172976755,1,7.27171665757087
pilot,20,60,2000,5,7,random,fixed-total,0.13171010802051,0.206374983381293,0.0624999696884486,0.228000000000001,7,0.471960199147758,0.598613537997008,0.122900467397246,0.616091644612524,0.953916006696445,1,7.27171665757087
pilot,20,60,2000,5,7,nearest,original,0.149492806608866,0.387265929620331,0.104013991851512,0.0839999999999997,7,0.624623346498522,0.363450921911572,0.0332343496735507,0.632503922676117,0.95509603920924,1,2.50623497650514
pilot,20,60,2000,5,7,nearest,fixed-total,0.272182714097526,0.342957372489581,0.103084786749704,0.228000000000001,7,0.535206150225245,0.502514896404737,0.120435818843647,0.620028326984891,0.953965115173017,1,2.24419328294025
pilot,20,60,2000,5,7,balanced,original,0.11776675985959,0.391111051750846,0.0973999130999695,0.0839999999999997,7,0.770353243658736,0.133160161452021,0.0194745945267309,0.626849336500414,0.954750090954272,1,5.35298812641785
pilot,20,60,2000,5,7,balanced,fixed-total,0.113455691461048,0.393356709520892,0.118686288017188,0.228000000000001,7,0.767858813165073,0.132931682872437,0.0526864291806713,0.615468193432047,0.954047325296853,1,5.37243964075615
pilot,20,60,2000,5,10,random,original,0.125842198960452,0.391683063720092,0.102268079916321,0.12,10,0.719705481432162,0.251118569548703,0.0398419299347635,0.615521932962985,0.954056835456168,1,10.4097645172746
pilot,20,60,2000,5,10,random,fixed-total,0.185102673342912,0.241845227230612,0.0725687567979996,0.228000000000001,10,0.57907250059098,0.514238529146948,0.113130782560345,0.6149785973829,0.953787624674054,1,10.4097645172746
pilot,20,60,2000,5,10,nearest,original,0.142920163659146,0.389345381114924,0.0965311166854181,0.12,10,0.719786636145266,0.245324282518419,0.0389943120543825,0.620334769830251,0.954350757639166,1,5.64046408434428
pilot,20,60,2000,5,10,nearest,fixed-total,0.244172846462735,0.260148145873705,0.0803469008321612,0.228000000000001,10,0.514209306392095,0.611882257819489,0.131136220027838,0.616954896677172,0.953798553697145,1,4.53121966996912
