seed,focal,startIndex,q,tau,T,predictionSquaredError,holdSquaredError,variance,covered,intervalCoversCircle,periodicJump,historyNIS,estimatedStartRate
138,6,6801,1e-06,3,3,0.000115593443962831,3.42864825650222e-05,2.621962987178e-05,0,0,0,1.12410459487158,-0.000210441607363128
138,6,6801,1e-06,3,10.2,0.000523829067342276,4.21407305452867e-05,8.46509429289682e-05,0,0,0,1.12410459487158,-0.000210441607363128
138,6,6801,1e-06,3,30,0.00330723545019664,0.00169199658198185,0.000262194259975436,0,0,0,1.12410459487158,-0.000210441607363128
138,6,6801,1e-06,3,60,0.00867170264875865,0.00589015166161239,0.000532193362731017,0,0,0,1.12410459487158,-0.000210441607363128
138,6,6801,1e-06,3,120,0.0284838618589661,0.0232248372478409,0.00107219336269028,0,0,0,1.12410459487158,-0.000210441607363128
138,6,6801,1e-06,10,3,8.58491331689371e-05,3.42864825650222e-05,5.60826927994598e-05,1,0,0,1.01480876041536,-0.000344719361850813
138,6,6801,1e-06,10,10.2,0.000412164411862467,4.21407305452867e-05,0.000332597444157278,1,0,0,1.01480876041536,-0.000344719361850813
138,6,6801,1e-06,10,30,0.00290226938362623,0.00169199658198185,0.00189287592835178,1,0,0,1.01480876041536,-0.000344719361850813
138,6,6801,1e-06,10,60,0.00797861103964581,0.00589015166161239,0.00482447770600096,1,0,0,1.01480876041536,-0.000344719361850813
138,6,6801,1e-06,10,120,0.0272131861854738,0.0232248372478409,0.0108208700349804,1,0,0,1.01480876041536,-0.000344719361850813
138,6,6801,1e-06,30,3,7.71793951966747e-05,3.42864825650222e-05,7.30629624047013e-05,1,0,0,1.00807058264866,-0.000415833284578318
138,6,6801,1e-06,30,10.2,0.000350577838807408,4.21407305452867e-05,0.000583080421235792,1,0,0,1.00807058264866,-0.000415833284578318
138,6,6801,1e-06,30,30,0.00240845206335806,0.00169199658198185,0.00575039493237488,1,0,0,1.00807058264866,-0.000415833284578318
138,6,6801,1e-06,30,60,0.00668934760048212,0.00589015166161239,0.0227288360249296,1,0,0,1.00807058264866,-0.000415833284578318
138,6,6801,1e-06,30,120,0.0243292179488245,0.0232248372478409,0.0712385884144291,1,0,0,1.00807058264866,-0.000415833284578318
138,6,6801,1e-06,60,3,7.48426743214805e-05,3.42864825650222e-05,7.83227776406567e-05,1,0,0,1.00808722029305,-0.000437406183193063
138,6,6801,1e-06,60,10.2,0.00033033992518023,4.21407305452867e-05,0.000681401019582139,1,0,0,1.00808722029305,-0.000437406183193063
138,6,6801,1e-06,60,30,0.00217101163653311,0.00169199658198185,0.00820406362496337,1,0,0,1.00808722029305,-0.000437406183193063
138,6,6801,1e-06,60,60,0.00576753703818443,0.00589015166161239,0.0410032172224745,1,0,0,1.00808722029305,-0.000437406183193063
138,6,6801,1e-06,60,120,0.0211676241391745,0.0232248372478409,0.173077269348732,1,0,0,1.00808722029305,-0.000437406183193063
138,6,6801,1e-06,Inf,3,7.24117444193258e-05,3.42864825650222e-05,8.40741847535785e-05,1,0,0,1.00878388147747,-0.000460764677426222
138,6,6801,1e-06,Inf,10.2,0.000307618577926038,4.21407305452867e-05,0.000801581202199402,1,0,0,1.00878388147747,-0.000460764677426222
138,6,6801,1e-06,Inf,30,0.00185400986733979,0.00169199658198185,0.0121645920110148,1,0,0,1.00878388147747,-0.000460764677426222
138,6,6801,1e-06,Inf,60,0.00420535544400861,0.00589015166161239,0.0840083161455725,1,0,0,1.00878388147747,-0.000460764677426222
138,6,6801,1e-06,Inf,120,0.0127356823345275,0.0232248372478409,0.622782900887812,1,0,0,1.00878388147747,-0.000460764677426222
138,6,6801,1e-05,1,3,0.000138847366852056,3.42864825650222e-05,3.91769275830712e-05,1,0,0,1.09216258551406,-6.46088344696966e-05
138,6,6801,1e-05,1,10.2,0.000582121404984755,4.21407305452867e-05,0.000110959928978365,0,0,0,1.09216258551406,-6.46088344696966e-05
138,6,6801,1e-05,1,30,0.00345385256338672,0.00169199658198185,0.000308959766410041,0,0,0,1.09216258551406,-6.46088344696966e-05
138,6,6801,1e-05,1,60,0.00890813636095165,0.00589015166161239,0.000608959766410042,0,0,0,1.09216258551406,-6.46088344696966e-05
138,6,6801,1e-05,1,120,0.0289110759429931,0.0232248372478409,0.00120895976641005,0,0,0,1.09216258551406,-6.46088344696966e-05
138,6,6801,1e-05,3,3,0.000159562542590163,3.42864825650222e-05,0.000134604910721182,1,0,0,0.979441435519467,0.000339556467590669
138,6,6801,1e-05,3,10.2,0.000641082814698745,4.21407305452867e-05,0.000685630132937902,1,0,0,0.979441435519467,0.000339556467590669
138,6,6801,1e-05,3,30,0.0035995032366038,0.00169199658198185,0.00245743220827159,1,0,0,0.979441435519467,0.000339556467590669
138,6,6801,1e-05,3,60,0.00914114662845026,0.00589015166161239,0.00515741825082665,1,0,0,0.979441435519467,0.000339556467590669
138,6,6801,1e-05,3,120,0.0293296426568675,0.0232248372478409,0.0105574182501929,1,0,0,0.979441435519467,0.000339556467590669
138,6,6801,1e-05,10,3,0.000192395234326582,3.42864825650222e-05,0.000259688155587509,1,0,0,0.966795913751235,0.00062271440791861
138,6,6801,1e-05,10,10.2,0.000817126312397529,4.21407305452867e-05,0.00253992785567596,1,0,0,0.966795913751235,0.00062271440791861
138,6,6801,1e-05,10,30,0.00424623788568916,0.00169199658198185,0.0175565191390109,1,0,0,0.966795913751235,0.00062271440791861
138,6,6801,1e-05,10,60,0.0102153868007572,0.00589015166161239,0.0467683393140249,1,0,0,0.966795913751235,0.00062271440791861
138,6,6801,1e-05,10,120,0.0312356996124301,0.0232248372478409,0.106726707849379,1,0,0,0.966795913751235,0.00062271440791861
138,6,6801,1e-05,30,3,0.000206338779347659,3.42864825650222e-05,0.000322248009596186,1,0,0,0.966046357266012,0.000710570076544359
138,6,6801,1e-05,30,10.2,0.000950315240156442,4.21407305452867e-05,0.00424460385047675,1,0,0,0.966046357266012,0.000710570076544359
138,6,6801,1e-05,30,30,0.0052998745658184,0.00169199658198185,0.0517801529725403,1,0,0,0.966046357266012,0.000710570076544359
138,6,6801,1e-05,30,60,0.0128529479137686,0.00589015166161239,0.217286004055977,1,0,0,0.966046357266012,0.000710570076544359
138,6,6801,1e-05,30,120,0.0366779995331098,0.0232248372478409,0.699778654903017,1,0,0,0.966046357266012,0.000710570076544359
138,6,6801,1e-05,60,3,0.000210200021191474,3.42864825650222e-05,0.000340812272201166,1,0,0,0.966062369031944,0.000732421493811882
138,6,6801,1e-05,60,10.2,0.000996809470326396,4.21407305452867e-05,0.00488614412445337,1,0,0,0.966062369031944,0.000732421493811882
138,6,6801,1e-05,60,30,0.00587300225744893,0.00169199658198185,0.0729187616346205,1,0,0,0.966062369031944,0.000732421493811882
138,6,6801,1e-05,60,60,0.0150642607024899,0.00589015166161239,0.388225980766369,1,0,0,0.966062369031944,0.000732421493811882
138,6,6801,1e-05,60,120,0.0435162210214456,0.0232248372478409,1.69135298761072,1,0,0,0.966062369031944,0.000732421493811882
138,6,6801,1e-05,Inf,3,0.000214217040910074,3.42864825650222e-05,0.000360744501894744,1,0,0,0.966159961824426,0.000754123947638029
138,6,6801,1e-05,Inf,10.2,0.00105059627727543,4.21407305452867e-05,0.00565439194125084,1,0,0,0.966159961824426,0.000754123947638029
138,6,6801,1e-05,Inf,30,0.0067218442200899,0.00169199658198185,0.106385580872012,1,0,0,0.966159961824426,0.000754123947638029
138,6,6801,1e-05,Inf,60,0.0196627729251515,0.00589015166161239,0.783690602929401,1,0,0,0.966159961824426,0.000754123947638029
138,6,6801,1e-05,Inf,120,0.0681842266441564,0.0232248372478409,6.0111416417162,1,1,0,0.966159961824426,0.000754123947638029
138,6,6801,0.0001,1,3,0.000125091359816898,3.42864825650222e-05,0.000258165927475207,1,0,0,0.919113486606059,-0.00164899783451278
138,6,6801,0.0001,1,10.2,0.000549876361048123,4.21407305452867e-05,0.000974004033402838,1,0,0,0.919113486606059,-0.00164899783451278
138,6,6801,0.0001,1,30,0.00337464307668886,0.00169199658198185,0.0029540009076332,1,0,0,0.919113486606059,-0.00164899783451278
138,6,6801,0.0001,1,60,0.00878064869559363,0.00589015166161239,0.00595400090763322,1,0,0,0.919113486606059,-0.00164899783451278
138,6,6801,0.0001,1,120,0.028681036332694,0.0232248372478409,0.0119540009076333,1,0,0,0.919113486606059,-0.00164899783451278
138,6,6801,0.0001,3,3,6.21307439914556e-05,3.42864825650222e-05,0.00085155977240642,1,0,0,0.893020433260174,-0.00259987408645028
138,6,6801,0.0001,3,10.2,0.000310476354649686,4.21407305452867e-05,0.00609455609216846,1,0,0,0.893020433260174,-0.00259987408645028
138,6,6801,0.0001,3,30,0.00270427989976844,0.00169199658198185,0.0237822631106611,1,0,0,0.893020433260174,-0.00259987408645028
138,6,6801,0.0001,3,60,0.00767652396136094,0.00589015166161239,0.0507820817885055,1,0,0,0.893020433260174,-0.00259987408645028
138,6,6801,0.0001,3,120,0.0266555985709973,0.0232248372478409,0.104782081780272,1,0,0,0.893020433260174,-0.00259987408645028
138,6,6801,0.0001,10,3,1.97425324541009e-05,3.42864825650222e-05,0.00151877752463357,1,0,0,0.889604569383658,-0.00315721015092616
138,6,6801,0.0001,10,10.2,2.29044962711999e-05,4.21407305452867e-05,0.0215428802884426,1,0,0,0.889604569383658,-0.00315721015092616
138,6,6801,0.0001,10,30,0.00087706619395587,0.00169199658198185,0.16810499472746,1,0,0,0.889604569383658,-0.00315721015092616
138,6,6801,0.0001,10,60,0.00406216524609716,0.00589015166161239,0.459569533043534,1,0,0,0.889604569383658,-0.00315721015092616
138,6,6801,0.0001,10,120,0.0194063570818589,0.0232248372478409,1.05911829036096,1,0,0,0.889604569383658,-0.00315721015092616
138,6,6801,0.0001,30,3,8.89250265891903e-06,3.42864825650222e-05,0.00182674877316044,1,0,0,0.889278935468478,-0.00334966446180236
138,6,6801,0.0001,30,10.2,1.65829302823924e-05,4.21407305452867e-05,0.0349682030294765,1,0,0,0.889278935468478,-0.00334966446180236
138,6,6801,0.0001,30,30,1.59000727107538e-05,0.00169199658198185,0.487187424422228,1,0,0,0.889278935468478,-0.00334966446180236
138,6,6801,0.0001,30,60,6.8187971846309e-05,0.00589015166161239,2.11766984579383,1,0,0,0.889278935468478,-0.00334966446180236
138,6,6801,0.0001,30,120,0.00520532721139029,0.0232248372478409,6.92750390950807,1,1,0,0.889278935468478,-0.00334966446180236
138,6,6801,0.0001,60,3,6.61563285722717e-06,3.42864825650222e-05,0.00191576532005965,1,0,0,0.889243577527069,-0.0034004217432038
138,6,6801,0.0001,60,10.2,4.93753473387493e-05,4.21407305452867e-05,0.039898884380448,1,0,0,0.889243577527069,-0.0034004217432038
138,6,6801,0.0001,60,30,0.000431219742308598,0.00169199658198185,0.680993365933504,1,0,0,0.889243577527069,-0.0034004217432038
138,6,6801,0.0001,60,60,0.00114536768592182,0.00589015166161239,3.76296214043312,1,1,0,0.889243577527069,-0.0034004217432038
138,6,6801,0.0001,60,120,3.17929621458349e-05,0.0232248372478409,16.6944339991607,1,1,0,0.889243577527069,-0.0034004217432038
138,6,6801,0.0001,Inf,3,4.59004196998699e-06,3.42864825650222e-05,0.00201027975025284,1,0,0,0.889226662510679,-0.0034522811615493
138,6,6801,0.0001,Inf,10.2,0.000107473253845156,4.21407305452867e-05,0.0457343308175817,1,0,0,0.889226662510679,-0.0034522811615493
138,6,6801,0.0001,Inf,30,0.00194302885106192,0.00169199658198185,0.984502341602683,1,0,0,0.889226662510679,-0.0034522811615493
138,6,6801,0.0001,Inf,60,0.0125517960438811,0.00589015166161239,7.53294378013383,1,1,0,0.889226662510679,-0.0034522811615493
138,6,6801,0.0001,Inf,120,0.0593029737223995,0.0232248372478409,58.9217748425493,1,1,0,0.889226662510679,-0.0034522811615493
138,6,6801,0.001,1,3,5.76244667723831e-05,3.42864825650222e-05,0.0020456181792677,1,0,0,0.784397211503929,-0.0167699362562551
138,6,6801,0.001,1,10.2,1.53795311575294e-05,4.21407305452867e-05,0.00918288703239527,1,0,0,0.784397211503929,-0.0167699362562551
138,6,6801,0.001,1,30,0.00148713181130357,0.00169199658198185,0.0289828397923547,1,0,0,0.784397211503929,-0.0167699362562551
138,6,6801,0.001,1,60,0.00550219550074325,0.00589015166161239,0.0589828397923547,1,0,0,0.784397211503929,-0.0167699362562551
138,6,6801,0.001,1,120,0.0224479604879118,0.0232248372478409,0.118982839792354,1,0,0,0.784397211503929,-0.0167699362562551
138,6,6801,0.001,3,3,0.00139601093985079,3.42864825650222e-05,0.00637023124199417,1,0,0,0.770748599465781,-0.0232341425895926
138,6,6801,0.001,3,10.2,0.0023359886775977,4.21407305452867e-05,0.0570166189746681,1,0,0,0.770748599465781,-0.0232341425895926
138,6,6801,0.001,3,30,0.000256409872002718,0.00169199658198185,0.233684944983346,1,0,0,0.770748599465781,-0.0232341425895926
138,6,6801,0.001,3,60,0.000384060818946456,0.00589015166161239,0.50368284358267,1,0,0,0.770748599465781,-0.0232341425895926
138,6,6801,0.001,3,120,0.00907201361116011,0.0232248372478409,1.04368284348726,1,0,0,0.770748599465781,-0.0232341425895926
138,6,6801,0.001,10,3,0.00374789680495254,3.42864825650222e-05,0.0107863916939769,1,0,0,0.767977801521429,-0.0259574068974915
138,6,6801,0.001,10,10.2,0.021776644418688,4.21407305452867e-05,0.195633822770458,1,0,0,0.767977801521429,-0.0259574068974915
138,6,6801,0.001,10,30,0.0374826964353001,0.00169199658198185,1.64031431819048,1,0,0,0.767977801521429,-0.0259574068974915
138,6,6801,0.001,10,60,0.0289922336169793,0.00589015166161239,4.55111307057444,1,1,0,0.767977801521429,-0.0259574068974915
138,6,6801,0.001,10,120,0.00907508395616559,0.0232248372478409,10.5463948068393,1,1,0,0.767977801521429,-0.0259574068974915
138,6,6801,0.001,30,3,0.00498201708339694,3.42864825650222e-05,0.0127301796854765,1,0,0,0.767398766897438,-0.0267798027763788
138,6,6801,0.001,30,10.2,0.0455162221179744,4.21407305452867e-05,0.312287078929745,1,0,0,0.767398766897438,-0.0267798027763788
138,6,6801,0.001,30,30,0.207009452621865,0.00169199658198185,4.70682817600666,1,1,0,0.767398766897438,-0.0267798027763788
138,6,6801,0.001,30,60,0.367471259972306,0.00589015166161239,20.8738597579583,1,1,0,0.767398766897438,-0.0267798027763788
138,6,6801,0.001,30,120,0.390071844244529,0.0232248372478409,68.8871535361524,1,1,0,0.767398766897438,-0.0267798027763788
138,6,6801,0.001,60,3,0.00535120466403516,3.42864825650222e-05,0.0132834246339657,1,0,0,0.767269070426631,-0.0269884551078611
138,6,6801,0.001,60,10.2,0.0552179637985943,4.21407305452867e-05,0.354545237848707,1,0,0,0.767269070426631,-0.0269884551078611
138,6,6801,0.001,60,30,0.341448332886291,0.00169199658198185,6.55199414082346,1,1,0,0.767269070426631,-0.0269884551078611
138,6,6801,0.001,60,60,0.874546724485604,0.00589015166161239,36.9783637853718,1,1,0,0.767269070426631,-0.0269884551078611
138,6,6801,0.001,60,120,1.52790077322352,0.0232248372478409,165.737617120519,1,1,0,0.767269070426631,-0.0269884551078611
138,6,6801,0.001,Inf,3,0.00574859228179558,3.42864825650222e-05,0.0138670177086031,1,0,0,0.767145426680371,-0.027198324153591
138,6,6801,0.001,Inf,10.2,0.0672366716666725,4.21407305452867e-05,0.404229764729716,1,0,0,0.767145426680371,-0.027198324153591
138,6,6801,0.001,Inf,30,0.582451148397403,0.00169199658198185,9.42419018531961,1,1,0,0.767145426680371,-0.027198324153591
138,6,6801,0.001,Inf,60,2.38245756792456,0.00589015166161239,73.6840836812098,1,1,0,0.767145426680371,-0.027198324153591
138,6,6801,0.001,Inf,120,9.60857999834654,0.0232248372478409,582.711172352604,1,1,0,0.767145426680371,-0.027198324153591
138,6,7601,1e-06,1,3,0.0230025520874236,0.00230431865910312,7.75976046449643e-06,0,0,0,66.2883902728044,-0.00160026713551965
138,6,7601,1e-06,1,10.2,0.0837681083364738,0.0345380730168843,1.49508376673011e-05,0,0,0,66.2883902728044,-0.00160026713551965
138,6,7601,1e-06,1,30,0.396863828864038,0.277084706938022,3.4750830993288e-05,0,0,0,66.2883902728044,-0.00160026713551965
138,6,7601,1e-06,1,60,0.92080841337787,0.732744039508728,6.47508309932881e-05,0,0,0,66.2883902728044,-0.00160026713551965
138,6,7601,1e-06,1,120,1.19171840071267,0.976293439203678,0.00012475083099329,0,0,0,66.2883902728044,-0.00160026713551965
138,6,7601,1e-06,3,3,0.0063545994999615,0.00230431865910312,2.621962987178e-05,0,0,0,8.96829651073989,-0.00665137975836475
138,6,7601,1e-06,3,10.2,0.0444711575882967,0.0345380730168843,8.46509429289682e-05,0,0,0,8.96829651073989,-0.00665137975836475
138,6,7601,1e-06,3,30,0.303337648545629,0.277084706938022,0.000262194259975436,0,0,0,8.96829651073989,-0.00665137975836475
138,6,7601,1e-06,3,60,0.775062607445539,0.732744039508728,0.000532193362731017,0,0,0,8.96829651073989,-0.00665137975836475
138,6,7601,1e-06,3,120,1.02504959447428,0.976293439203678,0.00107219336269028,0,0,0,8.96829651073989,-0.00665137975836475
138,6,7601,1e-06,10,3,0.00131137236348301,0.00230431865910312,5.60826927994598e-05,0,0,0,1.67695637272944,-0.0133007853721372
138,6,7601,1e-06,10,10.2,0.0152475798342108,0.0345380730168843,0.000332597444157278,0,0,0,1.67695637272944,-0.0133007853721372
138,6,7601,1e-06,10,30,0.178662902829478,0.277084706938022,0.00189287592835178,0,0,0,1.67695637272944,-0.0133007853721372
138,6,7601,1e-06,10,60,0.55652988217104,0.732744039508728,0.00482447770600096,0,0,0,1.67695637272944,-0.0133007853721372
138,6,7601,1e-06,10,120,0.770447443554979,0.976293439203678,0.0108208700349804,0,0,0,1.67695637272944,-0.0133007853721372
138,6,7601,1e-06,30,3,0.000313973636940101,0.00230431865910312,7.30629624047013e-05,0,0,0,0.944687104789408,-0.0164048108087645
138,6,7601,1e-06,30,10.2,0.00366549407233653,0.0345380730168843,0.000583080421235792,0,0,0,0.944687104789408,-0.0164048108087645
138,6,7601,1e-06,30,30,0.0537514189931092,0.277084706938022,0.00575039493237488,0,0,0,0.944687104789408,-0.0164048108087645
138,6,7601,1e-06,30,60,0.199822025627366,0.732744039508728,0.0227288360249296,0,0,0,0.944687104789408,-0.0164048108087645
138,6,7601,1e-06,30,120,0.271956976923934,0.976293439203678,0.0712385884144291,1,0,0,0.944687104789408,-0.0164048108087645
138,6,7601,1e-06,60,3,0.000154377062084231,0.00230431865910312,7.83227776406567e-05,1,0,0,0.85673908425974,-0.0172927227499709
138,6,7601,1e-06,60,10.2,0.00149464646968436,0.0345380730168843,0.000681401019582139,1,0,0,0.85673908425974,-0.0172927227499709
138,6,7601,1e-06,60,30,0.0177324081100277,0.277084706938022,0.00820406362496337,1,0,0,0.85673908425974,-0.0172927227499709
138,6,7601,1e-06,60,60,0.046295401298262,0.732744039508728,0.0410032172224745,1,0,0,0.85673908425974,-0.0172927227499709
138,6,7601,1e-06,60,120,0.0112265236722802,0.976293439203678,0.173077269348732,1,0,0,0.85673908425974,-0.0172927227499709
138,6,7601,1e-06,Inf,3,4.648481452079e-05,0.00230431865910312,8.40741847535785e-05,1,0,0,0.806888298069887,-0.018229189502825
138,6,7601,1e-06,Inf,10.2,0.000179793522609809,0.0345380730168843,0.000801581202199402,1,0,0,0.806888298069887,-0.018229189502825
138,6,7601,1e-06,Inf,30,4.87915828699421e-05,0.277084706938022,0.0121645920110148,1,0,0,0.806888298069887,-0.018229189502825
138,6,7601,1e-06,Inf,60,0.0502855722999844,0.732744039508728,0.0840083161455725,1,0,0,0.806888298069887,-0.018229189502825
138,6,7601,1e-06,Inf,120,1.40641784364,0.976293439203678,0.622782900887812,1,0,0,0.806888298069887,-0.018229189502825
138,6,7601,1e-05,1,3,0.00724369743931486,0.00230431865910312,3.91769275830712e-05,0,0,0,8.03449066415956,-0.00451281151878417
138,6,7601,1e-05,1,10.2,0.0496070046111296,0.0345380730168843,0.000110959928978365,0,0,0,8.03449066415956,-0.00451281151878417
138,6,7601,1e-05,1,30,0.317273404152049,0.277084706938022,0.000308959766410041,0,0,0,8.03449066415956,-0.00451281151878417
138,6,7601,1e-05,1,60,0.797246499973472,0.732744039508728,0.000608959766410042,0,0,0,8.03449066415956,-0.00451281151878417
138,6,7601,1e-05,1,120,1.05053795716028,0.976293439203678,0.00120895976641005,0,0,0,8.03449066415956,-0.00451281151878417
138,6,7601,1e-05,3,3,0.00210936403917536,0.00230431865910312,0.000134604910721182,0,0,0,1.65852576791005,-0.0119120514719564
138,6,7601,1e-05,3,10.2,0.029520307279237,0.0345380730168843,0.000685630132937902,0,0,0,1.65852576791005,-0.0119120514719564
138,6,7601,1e-05,3,30,0.261292602900526,0.277084706938022,0.00245743220827159,0,0,0,1.65852576791005,-0.0119120514719564
138,6,7601,1e-05,3,60,0.706915369732972,0.732744039508728,0.00515741825082665,0,0,0,1.65852576791005,-0.0119120514719564
138,6,7601,1e-05,3,120,0.946443974911335,0.976293439203678,0.0105574182501929,0,0,0,1.65852576791005,-0.0119120514719564
138,6,7601,1e-05,10,3,0.000237304368093579,0.00230431865910312,0.000259688155587509,1,0,0,0.876079877973075,-0.0176559835051191
138,6,7601,1e-05,10,10.2,0.0074155219115921,0.0345380730168843,0.00253992785567596,1,0,0,0.876079877973075,-0.0176559835051191
138,6,7601,1e-05,10,30,0.138221396275918,0.277084706938022,0.0175565191390109,0,0,0,0.876079877973075,-0.0176559835051191
138,6,7601,1e-05,10,60,0.480311328366728,0.732744039508728,0.0467683393140249,0,0,0,0.876079877973075,-0.0176559835051191
138,6,7601,1e-05,10,120,0.680096003134207,0.976293439203678,0.106726707849379,0,0,0,0.876079877973075,-0.0176559835051191
138,6,7601,1e-05,30,3,6.59209396490711e-06,0.00230431865910312,0.000322248009596186,1,0,0,0.793480288426312,-0.0197979085380663
138,6,7601,1e-05,30,10.2,0.00066247884210202,0.0345380730168843,0.00424460385047675,1,0,0,0.793480288426312,-0.0197979085380663
138,6,7601,1e-05,30,30,0.0262547585425737,0.277084706938022,0.0517801529725403,1,0,0,0.793480288426312,-0.0197979085380663
138,6,7601,1e-05,30,60,0.124985509627113,0.732744039508728,0.217286004055977,1,0,0,0.793480288426312,-0.0197979085380663
138,6,7601,1e-05,30,120,0.173140457728095,0.976293439203678,0.699778654903017,1,0,0,0.793480288426312,-0.0197979085380663
138,6,7601,1e-05,60,3,1.09499132269064e-06,0.00230431865910312,0.000340812272201166,1,0,0,0.782650525625338,-0.020373504534245
138,6,7601,1e-05,60,10.2,2.81578583834601e-05,0.0345380730168843,0.00488614412445337,1,0,0,0.782650525625338,-0.020373504534245
138,6,7601,1e-05,60,30,0.0031332356544294,0.277084706938022,0.0729187616346205,1,0,0,0.782650525625338,-0.020373504534245
138,6,7601,1e-05,60,60,0.00881006501122004,0.732744039508728,0.388225980766369,1,0,0,0.782650525625338,-0.020373504534245
138,6,7601,1e-05,60,120,0.00340256302181415,0.976293439203678,1.69135298761072,1,0,0,0.782650525625338,-0.020373504534245
138,6,7601,1e-05,Inf,3,2.34442026708378e-05,0.00230431865910312,0.000360744501894744,1,0,0,0.775750724073076,-0.0209658089856644
138,6,7601,1e-05,Inf,10.2,0.00032237657617584,0.0345380730168843,0.00565439194125084,1,0,0,0.775750724073076,-0.0209658089856644
138,6,7601,1e-05,Inf,30,0.00856248969261856,0.277084706938022,0.106385580872012,1,0,0,0.775750724073076,-0.0209658089856644
138,6,7601,1e-05,Inf,60,0.15357907071183,0.732744039508728,0.783690602929401,1,0,0,0.775750724073076,-0.0209658089856644
138,6,7601,1e-05,Inf,120,2.3036235500434,0.976293439203678,6.0111416417162,1,1,0,0.775750724073076,-0.0209658089856644
138,6,7601,0.0001,1,3,0.00297265619606096,0.00230431865910312,0.000258165927475207,0,0,0,1.53312277817625,-0.0114801630995406
138,6,7601,0.0001,1,10.2,0.0367841066667962,0.0345380730168843,0.000974004033402838,0,0,0,1.53312277817625,-0.0114801630995406
138,6,7601,0.0001,1,30,0.283381136870608,0.277084706938022,0.0029540009076332,0,0,0,1.53312277817625,-0.0114801630995406
138,6,7601,0.0001,1,60,0.742961049934828,0.732744039508728,0.00595400090763322,0,0,0,1.53312277817625,-0.0114801630995406
138,6,7601,0.0001,1,120,0.988081350858659,0.976293439203678,0.0119540009076333,0,0,0,1.53312277817625,-0.0114801630995406
138,6,7601,0.0001,3,3,0.000354119928078227,0.00230431865910312,0.00085155977240642,1,0,0,0.849893582288707,-0.0205013534881864
138,6,7601,0.0001,3,10.2,0.0185192591025582,0.0345380730168843,0.00609455609216846,1,0,0,0.849893582288707,-0.0205013534881864
138,6,7601,0.0001,3,30,0.225226014535357,0.277084706938022,0.0237822631106611,0,0,0,0.849893582288707,-0.0205013534881864
138,6,7601,0.0001,3,60,0.646726979487203,0.732744039508728,0.0507820817885055,0,0,0,0.849893582288707,-0.0205013534881864
138,6,7601,0.0001,3,120,0.876590839630176,0.976293439203678,0.104782081780272,0,0,0,0.849893582288707,-0.0205013534881864
138,6,7601,0.0001,10,3,0.000114828136733963,0.00230431865910312,0.00151877752463357,1,0,0,0.761836234166452,-0.025351312658541
138,6,7601,0.0001,10,10.2,0.000944549008195974,0.0345380730168843,0.0215428802884426,1,0,0,0.761836234166452,-0.025351312658541
138,6,7601,0.0001,10,30,0.0855467644587592,0.277084706938022,0.16810499472746,1,0,0,0.761836234166452,-0.025351312658541
138,6,7601,0.0001,10,60,0.372230356747088,0.732744039508728,0.459569533043534,1,0,0,0.761836234166452,-0.025351312658541
138,6,7601,0.0001,10,120,0.54989778197913,0.976293439203678,1.05911829036096,1,0,0,0.761836234166452,-0.025351312658541
138,6,7601,0.0001,30,3,0.000514777480797559,0.00230431865910312,0.00182674877316044,1,0,0,0.75117195151936,-0.0269408649223605
138,6,7601,0.0001,30,10.2,0.00167196318668669,0.0345380730168843,0.0349682030294765,1,0,0,0.75117195151936,-0.0269408649223605
138,6,7601,0.0001,30,30,0.000471452811774567,0.277084706938022,0.487187424422228,1,0,0,0.75117195151936,-0.0269408649223605
138,6,7601,0.0001,30,60,0.0266933761111527,0.732744039508728,2.11766984579383,1,0,0,0.75117195151936,-0.0269408649223605
138,6,7601,0.0001,30,120,0.0403502400082777,0.976293439203678,6.92750390950807,1,1,0,0.75117195151936,-0.0269408649223605
138,6,7601,0.0001,60,3,0.000676461958532469,0.00230431865910312,0.00191576532005965,1,0,0,0.749514022980676,-0.0273533213600363
138,6,7601,0.0001,60,10.2,0.00418647066515018,0.0345380730168843,0.039898884380448,1,0,0,0.749514022980676,-0.0273533213600363
138,6,7601,0.0001,60,30,0.0128466822027171,0.277084706938022,0.680993365933504,1,0,0,0.749514022980676,-0.0273533213600363
138,6,7601,0.0001,60,60,0.0307655385678297,0.732744039508728,3.76296214043312,1,1,0,0.749514022980676,-0.0273533213600363
138,6,7601,0.0001,60,120,0.180609237794756,0.976293439203678,16.6944339991607,1,1,0,0.749514022980676,-0.0273533213600363
138,6,7601,0.0001,Inf,3,0.000868651184966473,0.00230431865910312,0.00201027975025284,1,0,0,0.748259501256618,-0.0277719132695362
138,6,7601,0.0001,Inf,10.2,0.00838868536560624,0.0345380730168843,0.0457343308175817,1,0,0,0.748259501256618,-0.0277719132695362
138,6,7601,0.0001,Inf,30,0.090558567091571,0.277084706938022,0.984502341602683,1,0,0,0.748259501256618,-0.0277719132695362
138,6,7601,0.0001,Inf,60,0.647172895799922,0.732744039508728,7.53294378013383,1,1,0,0.748259501256618,-0.0277719132695362
138,6,7601,0.0001,Inf,120,5.46958521566127,0.976293439203678,58.9217748425493,1,1,0,0.748259501256618,-0.0277719132695362
138,6,7601,0.001,1,3,0.000788673818651159,0.00230431865910312,0.0020456181792677,1,0,0,0.782532437154103,-0.0259574411394438
